Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 73,9. A composite slab has two layers having thermal conductivities in the ratio of 1:2. If the thickness is the same for each layer then the equivalent thermal conductivity of the slab would be,a) 1/3,b) 2/3,c) 2,d) 4/3,d,Explanation: 2(1) (2)/1+2 = 4/3. 
Question 74,10. A composite wall of a furnace has two layers of equal thickness having thermal conductivities in the ratio 2:3. What is the ratio of the temperature drop across the two layers?,a) 2:3,b) 3:2,c) 1:2,d) log e 2 : log e 3,b,"Explanation: We know that temperature is inversely proportional to thermal conductivity, so the ratio is 2:3. "
Question 75,1. Typical examples of heat conduction through cylindrical tubes are not found in,a) Power plants,b) Oil refineries,c) Most process industries,d) Aircrafts,d,"Explanation: Boilers have tubes in them, the condenser consist of bank of tubes. "
Question 76,2. The rate of heat conduction through a cylindrical tube is usually expressed as,a) Per unit length,b) Per unit area,c) Only length,d) Only area,a,Explanation: It is expressed as per unit length rather than per unit area as done for plane walls. 
Question 77,4. Logarithmic mean area of the cylindrical tube is given as,a) 2πr m,b) πr ml,c) 2πr ml,d) 2r ml,c,Explanation: It is known as equivalent area and r m = r2-r1/log e (r2/r1). 
Question 78,5. A hot fluid is being conveyed through a long pipe of 4 cm outer diameter and covered with 2 cm thick insulation. It is proposed to reduce the conduction heat loss to the surroundings to one-third of the present rate by further covering with same insulation. Calculate the additional thickness of insulation,a) 11 cm,b) 12 cm,c) 13 cm,d) 14 cm,b,Explanation: Heat loss with existing insulation = 2 π k l (t 1 – t 2)/log e (r 2/r 1) and heat loss with additional insulation = 2 π k l (t 1 – t 2)/log e (r 2 + x/r 1). 
Question 79,6. The heat flow equation through a cylinder of inner radius r1 and outer radius r2 is desired to be written in the same form as that for heat flow through a plane wall. For wall thickness (r 2-r 1) the area will be,a) A1 + A2/2,b) A1 + A2,c) A2 – A1/ log e (A2/A1),d) A1 + A2/2 log e (A2/A1),a,Explanation: Here A 1 and A 2 are the inner and outer surface areas of tubes. The net area is A M. 
Question 80,7. A cylinder of radius r and made of material of thermal conductivity k 1 is surrounded by a cylindrical shell of inner radius r and outer radius 2r. This outer shell is made of a material of thermal conductivity k 2. Net conductivity would be,a) k 1 + 3 k 2/4,b) k 1 + k 2/4,c) k 1 + 3k 2,d) k 1 + k 2,a,Explanation: Heat flowing per second is given by = k1 (πr2) (t1-t2) _. Shell heat is k2 π [(2r)2 – r2 ] (t1 – t2)/ _. 
Question 81,"8. For steady state and constant value of thermal conductivity, the temperature distribution associated with radial convection through a cylinder is",a) Linear,b) Parabolic,c) Logarithmic,d) Exponential,c,Explanation: As thermal conductivity is constant so we get a profile that is logarithmic in nature. 
Question 82,"9. A cylindrical cement tube of radii 0.05 cm and 1.0 cm has a wire embedded into it along its axis. To maintain a steady temperature difference of 120 degree Celsius between the inner and outer surfaces, a current of 5 ampere is made to flow in the wire. Find the amount of heat generated per meter length. Take resistance of wire equal to 0.1 ohm per cm of length",a) 150 W/m length,b) 250 W/m length,c) 350 W/m length,d) 450 W/m length,b,Explanation: Resistance of wire = 10 ohm per m length. Heat generated = (5) 2 10 = 250 W/m length. 
Question 83,"10. A stainless steel tube with inner diameter 12 mm, thickness 0.2 mm and length 50n cm is heated electrically. The entire 15 k W of heat energy generated in the tube is transferred through its outer surface. Find the intensity of current flow",a) 52 amps,b) 62 amps,c) 72 amps,d) 82 amps,a,"Explanation: Power generated = 15 k W = 15000 W. Therefore, intensity of current flow = (15000/5.548) _ = 52 amps."
Question 84,1. The temperature distribution associated with radial conduction through a sphere is represented by,a) Parabola,b) Hyperbola,c) Linear,d) Ellipse,b,"Explanation: As conduction is radial i.e. in outward direction, so it follows the hyperbola equation.. "
Question 85,2. The thermal resistance for heat conduction through a spherical wall is,a) (r2-r1)/2πkr1r2,b) (r2-r1)/3πkr1r2,c) (r2-r1)/πkr1r2,d) (r2-r1)/4πkr1r2,d,Explanation: We get this on integrating the equation Q = -k A d t/ d r from limits r1 to r2 and T1 to T2.
Question 86,3. The rate of conduction heat flow in case of a composite sphere is given by,a) Q = t1 – t2/ (r2 – r1)/4πk1r1r2 + (r3 – r2 )/4πk2r2r3,b) Q = t1 – t2/ (r2 – r1)/4πk1r1r2 + (r3 – r2 )/4πk2r2r3,c) Q = t1 – t2/ (r2 – r1)/4πk1r1r2 + (r3 – r2 )/4πk2r2r3,d) Q = t1 – t2/ (r2 – r1)/4πk1r1r2 + (r3 – r2 )/4πk2r2r3,c,"Explanation: Here, convective film coefficient at the inner and outer surfaces are also considered. "
Question 87,4. The thermal resistance for heat conduction through a hollow sphere of inner radius r1 and outer radius r2 is,a) r 2 – r 1/4πk r 1r 2,b) r 2 /4πk r 1r 2,c) r 1/4πk r 1r 2,d) 4πk r 1r 2,a,Explanation: As Q = d t/ R T. Here R T is thermal resistance. 
Question 88,5. A spherical vessel of 0.5 m outside diameter is insulated with 0.2 m thickness of insulation of thermal conductivity 0.04 W/m degree. The surface temperature of the vessel is – 195 degree Celsius and outside air is at 10 degree Celsius. Determine heat flow per m2 based on inside area,a) – 63.79 W/m2,b) – 73.79 W/m2,c) – 83.79 W/m2,d) – 93.79 W/m2,b,Explanation: Heat flow based on inside area = Q/4 π r 2 = – 73.79 W/m2. 
Question 89,6. The quantity d t/Q for conduction of heat through a body i.e. spherical in shape is,a) ln (r2/r1)/2πLk,b) ln (r2/r1)/πLk,c) ln (r2/r1)/2Lk,d) ln (r2/r1)/2πk,a,Explanation: We get this on integrating the equation Q = -k A d t/ d r from limits r1 to r2 and T1 to T2.
Question 90,7. A spherical vessel of 0.5 m outside diameter is insulated with 0.2 m thickness of insulation of thermal conductivity 0.04 W/m degree. The surface temperature of the vessel is – 195 degree Celsius and outside air is at 10 degree Celsius. Determine heat flow,a) – 47.93 W,b) – 57.93 W,c) – 67.93 W,d) – 77.93 W,b,Explanation: Q = 4 π k r 1 r 2 (t 1 – t 2)/r 2 – r 1 = -57.93 W. 
Question 91,"8. If we increase the thickness of insulation of a circular rod, heat loss to surrounding due to",a) Convection and conduction increases,b) Convection and conduction decreases,c) Convection decreases while that due to conduction increases,d) Convection increases while that due to conduction decreases,d,Explanation: In convection energy is transferred between solid and fluid but in conduction from T 1 to T 2. 
Question 92,9. The following data pertains to a hollow cylinder and a hollow sphere made of same material and having the same temperature drop over the wall thickness,Inside radius = 0.1 m and outside surface area = 1 square meter,"If the outside radius for both the geometrics is same, calculate the ratio of heat flow in the cylinder to that of sphere?",a) 0.056,b) 2.345,c,"Explanation: For sphere r 2 = (1/4 π) 1/2 = 0.282 m, for cylinder, l = A 2/2 r 2 π = 0.565 m. "
Question 93,2. Shape factor for a plane wall is equal to,a) A/_,b) 2A/_,c) 3A/_,d) 4A/_,a,Explanation: It should be obtained by dividing area with respect to length. 
Question 94,"3. For a prescribed temperature difference, bodies with the same shape factor will allow heat conduction proportional to",a) k/2,b) 2k,c) k,d) k/4,c,Explanation: It is proportional to material thermal conductivity irrespective of size and configuration. 
Question 95,4. Shape factor for cylinder is,a) 6 π l/log e (r 2/r 1),b) 4 π l/log e (r 2/r 1),c) π l/log e (r 2/r 1),d) 2 π l/log e (r 2/r 1),d,Explanation: It is two times the rest of the product. 
Question 96,5. The annealing furnace for continuous bar stock is open at the ends and has interior dimensions of 0.6 m * 0.6 m * 1.5 m long with a wall 0.3 m thick all around. Calculate the shape factor for the furnace?,a) 15.24 m,b) 16.34 m,c) 14.54 m,d) 13.76 m,a,Explanation: Shape factor for 4 walls = 4 (area of wall)/ (thickness) = 4 (1.5) (0.6)/0.3 = 12 m. Shape factor for 4 edges = 4 (0.54) (1.5) = 3.24 m. Total = 15.24 m. 
Question 97,6. Shape factor for sphere is,a) 4 π r 1 r 2,b) 4 π r 1 r 2/r 2 – r 1,c) 4 π /r 2 – r 1,d) r 1 r 2/r 2 – r 1,b,Explanation: In case of sphere it is given in option b. Area of sphere is 4 π r 2. 
Question 98,7. Which is true regarding a complete rectangular furnace?,"a) 6 walls, 12 edges and 6 corners","b) 0 walls, 2 edges and 4 corners","c) 6 walls, 12 edges and 8 corners","d) 2 walls, 6 edges and 8 corners",c,"Explanation: It has 6 walls, 12 edges and 8 corners. "
Question 99,8. The shape factor for complete rectangular furnace is,"Where a, b and c are the inside dimensions and d x is the wall thickness",a) 2/ d x (a b + b c + c a) + 4 (0.64) (a + b +c) + 8 (0.45) d x,b) 2/ d x (a b + b c + c a) + 4 (0.44) (a + b +c) + 8 (0.35) d x,c) 2/ d x (a b + b c + c a) + 4 (0.34) (a + b +c) + 8 (0.25) d x,d,Explanation: S edge = 0.54 times length of edge. S corner = 0.15 d x. 
Question 100,"9. For the same material and same temperature difference, the heat flow in terms of shape factor is given by",a) S k d t,b) k d t/S,c) 2S k/d t,d) 2S/3,a,Explanation: The heat flow is proportional to the shape factor. 
Question 101,"10. For the same amount of fabrication material and same inside capacity, the heat loss is lowest in",a) Sphere,b) Cylinder,c) Rectangle,d) Cube,b,"Explanation: For cylinder, it is 0.439 i.e. lowest. "
