Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 11,1. Which type of metal is used in casting process?,a) liquid,b) solid,c) gas,d) plastic,a,"Explanation: In casting, generally we used metal in liquid form so that it can be easily poured and then we solidified it."
Question 12,3. Which of the following is the component of foundry sand?,a) river sand,b) clay,c) moisture,d) all of the mentioned,d,Explanation: These all are the components of foundry sand. Permeability is the important property for sand casting and this property is totally related with the foundry sand.  
Question 13,4. Which of the following component withstand the high temperature in,casting process?,a) clay,b) moisture,c) silica,c,Explanation: Silica has a property to withstand high temperature. Silica sand is taken out by crushing sandstone. It is mostly used because of its great abundance.
Question 14,5. Why the porous structure provided by the silica is necessary in casting process?,a)  for the escape of gases,b) for the escape of vapors,c) for the escape of both gases and vapors,d) none of the mentioned,c,Explanation: Permeability is the important factor for sand casting. If we do not allow gases and vapor to escape from the mould it can damage the casting pattern and can also weaken the strength of the material. Silica allows the escape of gases and vapor and that’s why it is necessary to provide this porous structure. 
Question 15,8. Which of the following provide cohesion among the sand particles?,a) clay and moisture,b) clay and silica,c) moisture and silica,d) none of the mentioned,a,"Explanation: Silica withstand the high temperature while clay and moisture provide cohesion. So among three pairs, pair of clay and moisture is the right answer."
Question 16,9. Which of the following component gives the necessary plasticity to sand?,a) silica,b) clay,c) moisture,d) all of the mentioned,b,Explanation: Clay is also used to give plasticity to sand. Clay gives plasticity to sand in order to shape the mould.
Question 17,"1. In forging process, metals are shaped by _____",a) impact,b) cohesion,c) tense,d) none of the mentioned,a,Explanation: Forging is a manufacturing process which shapes the metal with the help of localized compressive force. It shapes metal with impact force.
Question 18,2. Which method is considered as one of the oldest methods of giving required shapes to the metals ?,a) casting,b) forging,c) forming,d) none of the mentioned,b,"Explanation: Experts considered forging as the oldest method of giving required shapes. For a long time, this forging was used by the smith with hammer. After that, this method was cam into picture in industries. "
Question 19,4. Which of the following is the example of impact pressure forging ?,a) striking a blow,b) shaping by press,c) all of the mentioned,d) none of the mentioned,a,Explanation: Striking a blow is an example of impact pressure and shaping by press is an example of squeeze pressure forging.
Question 20,6. Which type of forging is done by deforming the metal at room temperature?,a) cold forging,b) simply forging,c) hot forging,d) all of the mentioned,a,Explanation: Cold forging is done by deforming the metal at room temperature. This is done by increasing the level of stress above the elastic limit.
Question 21,9. Which type of forging is done by blacksmith?,a) hand forging,b) machine forging,c) both hand forging and machine forging,d) none of the mentioned,a,Explanation: Hand forging is done in the smithy shop. This hand forging is done with the help of hand tools or steam hammer.
Question 22,"10. For which purpose, hand forging is used?",a) maintenance work,b) production of small articles tools,c) repair work,d) all of the mentioned,d,Explanation: Hand forging has the limited application in above regions because accuracy of hand forging depends mainly upon the blacksmith.
Question 23,"11. In which forging process, parts are heated in open hearth?",a) machine forging,b) hand forging,c) both hand forging and machine forging,d) none of the mentioned,b,"Explanation: In hand forging, parts are heated in open hearth because it is done in smithy job manually. Shaping is carried out with hand tools."
Question 24,"12. In which forging process, parts are heated in closed hearth?",a) machine forging,b) hand forging,c) hand forging and machine forging both,d) none of the mentioned,a,"Explanation: Heavy forgings are produced by presses and light forgings by hammer. In this, the squeezing action is carried entirely on the centre of the part.So, closed hearth is more preferable."
Question 25,14. Roll forging is done with the help of______,a) cylindrical rolls,b) semi-cylindrical roll,c) both cylindrical and semi cylindrical rolls,d) none of the mentioned,c,Explanation: Roll forging is done with the help of both cylindrical and semi cylindrical rolls. These both rolls contains one or more shaped grooves. 
Question 26,1. Which type of process is also known as fabrication process?,a) casting,b) forming,c) joining,d) none of the mentioned,c,"Explanation: Joining process is also known as the fabrication process. In fabrication process, product is made from raw materials and not from ready made components."
Question 27,2. Which type of manufacturing process can fabrication process be termed?,a) primary,b) secondary,c) tertiary,d) none of the mentioned,b,Explanation: Fabrication process is also known as secondary manufacturing process. Fabrication process doesn’t produce raw material. It produce products from raw materials. That’s why it is known as secondary process.
Question 28,3. Which of the following process is not included in fabrication process?,a) welding,b) riveting,c) pressing,d) surface finish,d,"Explanation: Welding, riveting and pressing are included in fabrication process, Where as surface finish is included in machining process."
Question 29,4. Which of the following pair is the part of fabrication process?,a) welding and metal removal,b) brazing and sintering,c) cohesion and sintering,d) all of the mentioned,b,Explanation: Metal removal is the type of machining process and cohesion is  included in casting process. Rest are included in fabrication process.
Question 30,5. Which of the following fabrication process is mainly responsible for the fabrication of very high pressure boilers and nuclear reactors?,a) welding,b) sintering,c) brazing,d) pressing,a,Explanation: Invention of welding has made a revolution in the fabrication process. Complex fabrication processes are also possible because of welding.
Question 31,6. Which of the following is not the type of conventional welding process?,a) gas welding,b) friction welding,c) resistance welding,d) air welding,b,Explanation: Only gas welding and resistance welding are the types of conventional welding. friction welding is the type of recent welding process.
Question 32,7. Which of the following is the type of gas welding?,a) atomic hydrogen arc welding,b) shielded metal arc welding,c) inert gas arc welding,d) none of the mentioned,d,Explanation: None of them is type of gas welding. All are included in welding process of type air welding.
Question 33,9. Which of the following is the type of the recent welding process?,a) laser beam,b) friction,c) ultrasonic,d) all of the mentioned,d,Explanation: These all are the types of recent welding process base on the classification of welding process. These all are high accurate welding process with better production rate.
Question 34,12. Oxy acetylene welding and oxy-hydrogen welding are the examples of ____ welding.,a) gas,b) air,c) resistance,d) friction,a,"Explanation: These are the types of gas welding base on the classification of welding. Sometimes, this oxy acetylene welding is also known as oxyfuel welding."
Question 35,"1. In which operation, motion of job is rotary and motion of cutting tool is forward translating?",a) turning,b) planning,c) milling,d) all of the mentioned,a,"Explanation: Turning is done when motion of job is rotary and motion of cutting tool is forward translating. In turning operation, metal is removed from the outer diameter of the surface. It is very basic operation."
Question 36,2. Which type of job motion is there in drilling operation?,a) rotary,b) translating,c) fixed,d) none of the mentioned,c,Explanation: Motion of job is fixed in drilling operation. The drilling machine is one of the most important machine tool in workshop after lathe.
Question 37,"3. In which type of operation, motion of cutting tool is translating?",a) drilling and milling,b) milling and turning,c) boring and drilling,d) turning and planning,c,Explanation: Motion of cutting tool is translating in case of boring and milling. Boring is generally performed to enlarge the holes which are previously made and milling is generally performed to remove the material from the metal. 
Question 38,"4. In which type of operation, motion of cutting tool is rotary as well as translating?",a) planning,b) milling,c) drilling,d) turning,c,"Explanation: In drilling, both type of motion of cutting tool is necessary. For drilling, the drill is rotated with a downward pressure causing the tool to penetrate into the material."
Question 39,7. Which type of cutting tools have wide application on lathes?,a) single point,b) multi point,c) both single point and multi point,d) none of the mentioned,a,"Explanation: Single point cutting tools have wide application on slotting machines. Shear tools, boring tools, planner tools etc. are the examples of single point cutting tools."
Question 40,8. Which of the following is the example of multi point cutting tool?,a) milling cutter,b) broaching tool,c) both milling utter and broaching tool,d) none of the mentioned,c,"Explanation: Milling cutter and broaching tools use multi point cutting tool to perform their operations. In milling, material is removed as the work is fed against a rotating multipoint cutter. Broaching also remove material but high accuracy. Although its cost is high, it is largely used."
Question 41,"9. In how many groups, cutting tools can be divided?",a) 2,b) 3,c) 4,d) none of the mentioned,a,Explanation: Cutting tools can be classified in two groups : single point cutting tools and multi point cutting tools.
Question 42,11. Which of the following is an example of non cutting shaping process?,a) turning,b) forging,c) drilling,d) milling,b,"Explanation: Only forging is an example of non cutting shaping process, while turning, drilling and milling are the examples of cutting shaping process."
Question 43,12. Which of the following is the example of cutting shaping process?,a) knurling,b) forging,c) pressing,d) drawing,a,"Explanation: Only knurling is an example of cutting shaping process. Where as forging, pressing and drawing are the examples of non cutting shaping process."
Question 44,"14. In how many groups, various metal working processes can be classified?",a) 2,b) 3,c) 4,d) none of the mentioned,2,Explanation: Metal working process can be classified in two groups : as cutting shaping process and non cutting shaping process.
Question 45,1. Why metal removal process is costly?,a) more energy is required,b) some of the material is wasted,c) both more energy is required and some of the material is wasted,d) none of the mentioned,c,"Explanation: As we require more energy, cost will definitely increase and again some material is also removed(lost) in this process."
Question 46,"2. In which machining process, removed metal is negligible?",a) surface finishing,b) metal removal,c) none of the mentioned,d) both surface finishing and metal removal,a,"Explanation: Metal which is removed, is more ( can’t negligible ) in case of metal removal process but in surface finishing metal removal is negligible."
Question 47,4. Which of the following process is not grouped under metal removal process?,a) boring,b) milling,c) tumbling,d) rolling,c,Explanation: Only boring and milling are grouped under metal removal process. Tumbling is the type of surface finishing process.
Question 48,5. Which of the following is not groped under the surface finishing process?,a) sawing,b) tapping,c) buffing,d) polishing,a,"Explanation: Only tapping, buffing and polishing are grouped under surface finishing process. Sawing is the type of metal removal process."
Question 49,"7. In how many groups, metal removal process can be classified?",a) 2,b) 3,c) 4,d) 5,b,"Explanation: Metal removal process can be classified as conventional machining, abrasive process and nontraditional machining."
Question 50,"8. In which type of metal removal process, grinding is included?",a) conventional machining,b) abrasive process,c) nontraditional machining,d) none of the mentioned,b,"Explanation: As per the classification of metal removal process, it is included in abrasive process. When we remove metal with the help of single or multiple abrasive particle, the process is called abrasive process."
Question 51,9. ______ metal removal process includes milling.,a) conventional machining,b) abrasive process,c) nontraditional machining,d) none of the mentioned,a,"Explanation: As per the classification of metal removal process, it is included in conventional process. Conventional machines are machines which requires human efforts and that are not fully automated. Metal removal process need some human efforts."
Question 52,"10. In which type of metal removal process, thermal energy is included?",a) conventional machining,b) abrasive process,c) nontraditional machining,d) none of the mentioned,c,"Explanation: It is included in nontraditional machining. Thermal energy is an energy which is generated from the heat like kinetic energy of molecule, chemical energy of particle and so on. "
Question 53,11. Which of the following is the type of nontraditional machining?,a) turning,b) drilling,c) milling,d) none of the mentioned,d,"Explanation: Turning, drilling and milling are the types of nontraditional machining. Drilling means make a hole by using drilling machine and milling machine is a machine tool that removes metal as the work is fed against multipoint cutter. Turning is basic operation generally carried out on lathe machine."
Question 54,"12. In which metal removal process, material is removed by particles?",a) conventional machining,b) abrasive process,c) nontraditional machining,d) none of the mentioned,b,"Explanation: It can be understood from the definition of abrasive process. Like in abrasive water jet operation, material is removed by erosion."
Question 55,"13. In which process, various energy forms other than sharp cutting tool is used to remove materials?",a) conventional machining,b) abrasive process,c) nontraditional machining,d) none of the mentioned,c,Explanation: It can be understood from the definition of nontraditional machining. Non-traditional machining is an operation which do not use shear as their primary sources of energy. 
Question 56,15. Which of the following is not the type of nontraditional  machining?,a) electrochemical process,b) chemical machining,c) mechanical energy process,d) none of the mentioned,d,"Explanation: Electrochemical process, chemical machining and mechanical energy process are all the types of nontraditional machining. Apart from these, photochemical, chemical milling, ultrasonic machining, laser beam machining etc. are also the type of nontraditional machines."
Question 57,1. Which of the following is included in basic machine tools?,a) lathe machine,b) production milling machine,c) production drilling machine,d) none of the mentioned,a,"Explanation: According to the definition of basic type of machine tools, lathe is basic machine tool while production milling machine and production drilling machines are special purpose drilling machines."
Question 58,2. Which type of machine tool is used for mass production of essentially small parts?,a) general purpose,b) special purpose,c) automatic screw cutting,d) none of the mentioned,c,Explanation: The automatic type of screw cutting is used for this purpose. The automatic screw cutting is used because of its high accuracy.
Question 59,3. Which of the following does all the work of lathe machine?,a) turning centre of CNC type,b) machining centre of CNC type,c) turning centre of CNC type and machining centre of CNC type both,d) none of the mentioned,a,Explanation: This type of turning centre does most of jobs of lathe. Lathe is a basic machine used for producing cylindrical machine. It is considered as father of machine tool.
Question 60,4. CNC machining centre does all the work_____,a) milling machine,b) drilling machine,c) both milling and drilling machine,d) none of the mentioned,c,Explanation: CNC machining centre perform almost all jobs of milling and drilling machines. Drilling machine is used to produce holes and milling machines remove metal as the work is fed against a rotating multipoint cutter.
Question 61,5. Which of the following is the type of lathe machine?,a) capstan,b) turret,c) both capstan and turret,d) none of the mentioned,c,Explanation: These both are categorized under the types of lathe machine. Turret and capstan lathe are generally used for the production of duplicate parts
Question 62,7. DNC stands for_____,a) digital numerical control,b) direct numerical control,c) double numerical control,d) none of the mentioned,b,Explanation: DNC is the abstract form of direct numerical control.
Question 63,10. Machine tools can be classified as _____,a) geometric shape of the work piece,b) number of the work piece,c) function of the machine,d) all of the mentioned,d,"Explanation: These all are the aspects, which are responsible for the classification. In machine tools, lathe is the most important machine tool followed by drilling machine and shaper machine."
Question 64,1. Which machine tool is known as the mother machine tool?,a) drill,b) milling,c) lathe,d) none of mentioned,c,"Explanation: Lathe is known as the mother machine tool because itcan perform various type of operations. It is a versatile machine."
Question 65,2. Lathe is primarily used for producing ____surfaces.,a) flat,b) curve,c) taper,d) none of the mentioned,d,"Explanation: Lathe is primarily used for producing cylindrical surfaces. But today it can perform various operations and perform various surfaces like curvilinear surface, flat surface and so on."
Question 66,3. Which type of surface is produced by turning operation in lathe machine?,a) flat,b) cylindrical,c) taper,d) none of the mentioned,b,Explanation: Cylindrical surface is produced by turning operation in lathe machine. This turning can be done on the external surface. Boring is a type of turning which is performed in the internal surface.
Question 67,4. What is the necessary condition for turning?,a) material of work piece should be harder than the cutting tool,b) cutting tool should be harder than the material of work piece,c) hardness of the cutting tool and material of of piece should be same,d) none of the mentioned,b,"Explanation: Cutting tool should be harder than the material of work piece, so that it can be able to cut the work piece into the desire shape."
Question 68,5. Traversing of tool parallel to the axis of job is termed as_____,a) cross feed,b) longitudinal feed,c) both cross feed and traversing feed,d) none of the mentioned,b,"Explanation: It is the definition of longitudinal feed. Similarly, traversing of tool perpendicular to the axis of job is known as cross feed."
Question 69,8. Which type of feed is needed in facing operation?,a) longitudinal,b) cross,c) both cross and longitudinal,d) none of the mentioned,b,"Explanation: Facing operation is done by the cross feed. In facing, workpiece is rotated against the single point cutting tool."
Question 70,9. Which type of surface is produced in facing operation?,a) cylindrical,b) taper,c) flat,d) none of the mentioned,c,"Explanation: Flat surface is produced in facing operation as per the definition. In facing operation, metal is removed by the tool from thee end of the metal and flat surface is produced."
Question 71,"11. In taper operation, which type of surface is produced?",a) flat,b) curve,c) circular,d) none of the mentioned,d,Explanation: Taper type surface is produced in the process of taper turning. Taper is a shape in which the diameter of the both ends of bar are different.
Question 72,12. Which type of feed is needed in turning operation?,a) longitudinal,b) cross,c) both cross and longitudinal,d) none of the mentioned,a,"Explanation: As per definition, longitudinal feed is needed in turning operation. Longitudinal feed is always parallel to the axis of rotation of the spindle."
Question 73,13. Which type of surface can be produced by lathe?,a) flat,b) cylindrical,c) curvilinear,d) all of the mentioned,d,Explanation: Lathe is a versatile machine. It can perform various types of jobs. It is primarily intended for producing only cylindrical surface but it can produce various types of surfaces.
Question 74,1. Which type of lathe is also known as centre lathe?,a) engine lathe,b) bench lathe,c) room lathe,d) capstan lathe,a,Explanation: Engine lathe is also known as the centre lathe. This centre lathe is generally used for the production of cylindrical surfaces.
Question 75,2. Wheel lathe is the type of ____,a) engine lathe,b) centre lathe,c) speed lathe,d) special purpose lathe,d,Explanation: Wheel lathe is the type of special purpose lathe. This lathe is generally used for the purpose of turning wheels of railways locomotives and so on.
Question 76,3. Wood working lathe is the type of ____,a) engine lathe,b) centre lathe,c) speed lathe,d) special purpose lathe,c,Explanation: Wood lathe is the type of speed lathe. Speed lathe can revolve spindle with great speed. It is also used for turning small objects.
Question 77,4. Geared lathe is the type of____,a) engine lathe,b) centre lathe,c) speed lathe,d) special purpose lathe,a,Explanation: Geared lathe is the type of engine lathe. Engine lathe is a screw cutting type lathe. It has back-geared cone-driven headstock.
Question 78,5. Belt driven lathe is the type of____,a) engine lathe,b) centre lathe,c) speed lathe,d) special purpose lathe,b,"Explanation: Belt driven lathe is the type of centre lathe. In practical, various types of belt driven machines are used like V belt driven machine and so on."
Question 79,6. Duplicating lathe is the type of____,a) engine lathe,b) centre lathe,c) speed lathe,d) special purpose lathe,d,"Explanation: As per the classification of lathe, duplicating lathe the type of special purpose lathe. It is rarely used."
Question 80,7. Spinning lathe is the type of____,a) engine lathe,b) centre lathe,c) speed lathe,d) special purpose lathe,c,Explanation: Spinning lathe is the type of speed lathe. Spinning lathe is a lathe generally used the purpose of shaping metal holloware with the help of flat stock over a form (of revolving type) with the help of hand tool.
Question 81,8. Which of the following is the type of engine lathe?,a) centering lathe,b) individual motor driven lathe,c) duplicating lathe,d) all of the mentioned,b,Explanation:  Centering lathe is the example of speed lathe and duplicating lathe  is the type of special purpose lathe while individual motor driven lathe is an example of engine lathe.
Question 82,9. Which of the following is special purpose lathe?,a) polishing lathe,b) centering lathe,c) spinning lathe,d) none of the mentioned,d,"Explanation: Polishing lathe, centering lathe and spinning lathe are the examples of speed lathe."
Question 83,10. Which of the following is the example of speed lathe?,a) wheel lathe,b) polishing lathe,c) gap bed lathe,d) all of the mentioned,b,Explanation: Wheel lathe and gap bed lathe are the examples of the special purpose lathe while polishing lathe is an example of speed lathe.
Question 84,12. Which of the following is the type of lathe?,a) bench lathe,b) tool room lathe,c) capstan and turret lathe,d) all of the mentioned,d,Explanation: These all are the types of lathe as per the lathe classification. Lathe is primarily intended for the purpose of producing cylindrical surfaces although today it becomes a versatile tool.
Question 85,13. Lathe can be classified on the basis of_____,a) designs and construction,b) fundamental principle,c) function performance,d) all of the mentioned,a,Explanation: All types of lathe machine employ the same fundamental principle of operation and perform the same function. They are differ only in the terms of their designs and constructions.
Question 86,1. Which of the following is the base of the lathe machine?,a) bed,b) tailstock,c) headstock,d) none of the mentioned,a,Explanation: Bed is the base of the lathe machine. This provides the necessary working height for the lathe.
Question 87,2. Which of the following is fitted on the bed?,a) headstock,b) tailstock,c) headstock and tailstock both,d) none of the mentioned,c,Explanation: These both are fitted on the bed as per the definition. This is the structure on which the entire lathe parts are situated.
Question 88,4. Which of the following is not the part of the bed?,a) vee slide,b) tailstock,c) carriage,d) none of the mentioned,d,Explanation: All are the part of the bed. Tailstock is a sliding unit on the bed-ways of the lathe bed. Carriage is the part of the lathe which slides over the bed-ways.
Question 89,5. Which of the following provides foundation for the whole machine?,a) tailstock,b) bed,c) headstock,d) carriage,b,Explanation: As per the definition of the bed. It is the base of lathe which provides needed height as well as foundation for whole machine.
Question 90,8. Which type of bed design offers more rigidity and thermal stability?,a) true slant bed,b) flatbed,c) conventional bed,d) none of the mentioned,a,Explanation: True slant bed provides more rigidity and thermal stability as compare to others. It is very necessary for chips to fall to the chip plan. Slant bed do this job better than flat bed and conventional bed. 
Question 91,"9. In which slant angles, the slant bed design is offered?",a) 30 and 60,b) 60 & 45,"c) 30, 60 and 45",d) 30 and 45,c,"Explanation: Mainly this bed design is offered in 30 and 45 slant angles, but sometimes slant bed of 60 degree type is also offered."
Question 92,"10. In which type of bed, length of guide rail is bounded to the",deepness of the casting?,a) true slant bed,b) flat bed,c) conventional bed,b,Explanation: It can be easily seen from the definition of the flat bed. The guide way is the surface of the bed in contact with the sliding units of lathe.
Question 93,12. Which of the following is the part of bed?,a) vee slide,b) machine ways,c) headstock,d) all of the mentioned,d,Explanation: All are the parts of the bed. This bed and its parts generally assigned iron casting.
Question 94,"13. In which type of bed, a heavy machine along with a smaller",footprint achieved?,a) true slant bed,b) flat bed,c) conventional bed,a,"Explanation: This is the advantage of true slant bed. It take up less space, everything is rotated about the centerline which is slightly away from the operator which is capable of putting the spindle closer to get parts in and out. "
Question 95,1. Which of the following are the advantages of cone pulley drive?,a) easy to maintain,b) can take up heavy load,c) positive drive when the back gear is in engagement.,d) all of the mentioned,d,Explanation: These all are the advantages of the cone pulley drive. It is stepped pulley mounted on the main spindle which is free to revolve.
Question 96,3. What does happen during the overload in the cone?,a) number of steps in cone pulley increases,b) belt slips off,c) nothing happens,d) none of the mentioned,b,"Explanation: During the overload in the cone, the belt slips off so that no major damage happens to the lathe."
Question 97,5. Cone pulley drive without back gear arrangement means_____,a) back gear in,b) back gear out,c) back gear neutral,d) none of the mentioned,b,Explanation: It can be easily seen from the definition of the back gear. The headstock having cone pulley drive is known as cone pulley headstock.
Question 98,6. Cone pulley drive with back gear arrangement means_____,a) back gear in,b) back gear out,c) back gear neutral,d) none of the mentioned,a,Explanation: It can be easily seen from the definition of the back gear. The axis of this back gear shaft is parallel to the axis of the main spindle.
Question 99,7. Which of the following mounted on the bush bearing?,a) speed motor,b) spindle,c) both spindle and speed motor,d) none of the mentioned,b,"Explanation: As per the construction of lathe, spindle is fitted on the bush bearing. It is mounted in the headstock casting and a gear wheel called bull gear is keyed to it."
Question 100,"9. The back gear unit has a shaft, which carries _____",a) a gear,b) a pinion,c) a gear and a pinion both,d) none of the mentioned,c,"Explanation: The back gear unit has a shaft, which carries a gear and a pinion. The number of teeth of the gear and a pinion on the back gear shaft corresponds to the number of teeth on the bull gear and the pinion on the cone pulley."
Question 101,10. The axis of the back gear is_____ to the axis of the main spindle.,a) parallel,b) perpendicular,c) at any angle other than 0 and 90,d) none of the mentioned,a,Explanation: The axis of the back gear is parallel to the axis of the main spindle and the back gear is bought in engagement or disengagement with the cone pulley system by means of a lever.
Question 102,1. It is a box section having a top cover. For which of the,"following part of lathe, above sentence is true?",a) cone pulley drive,b) all gear drive,c) carriage,b,Explanation: The mentioned sentence is true for all gear drive as per the definition of it. The headstock having all gear drive is known as all-geared headstock.
Question 103,2. The top cover of all gear drive is_____,a) removable,b) non-removable,c) can’t say anything,d) none of the mentioned,a,Explanation: The top cover of all gear drive is removable if needed. All gear drive is like a box section of lathe.
Question 104,3. All gear drive is equipped with_____,a) clutches,b) a brake,c) clutches and a brake both,d) none of the mentioned,c,Explanation: All gear drive is equipped with these both clutches and a bark. Clutch is a device which is used to connect and disconnect an engine and power transmission.
Question 105,6. Sliding gears may be mounted on_____ intermediate shafts.,a) only one,b) only two,c) two or more than two,d) none of the mentioned,c,Explanation: There may be two or more intermediate shafts on which sliding gears are mounted. It has an input shaft which is connected by means of V belts to the main motor.
Question 106,8. Which of the following operates the forks of the sliding gears?,a) lever,b) spindle,c) clutch,d) none of the mentioned,a,Explanation: The lever operates the forks of the sliding gears. This levers are situated outside in the front of the headstock assembly.
Question 107,10. What is the purpose of having webs in all gear drive?,a) for stiffening,b) for taking shaft bearings,c) for stiffening and taking shaft bearing both,d) none of the mentioned,c,Explanation: The webs are used for these both purposes:for taking shaft bearings and for stiffening. This gear drive also has shaft equipped with clutches and a brake.
Question 108,11. Which of the following is not true regarding the all gear drive?,a) the headstock having all gear drive is known as all geared headstock,b) the nose of the spindle is designed to accommodate the work holding devices,c) the nose of the spindle is inside the headstock casting,d) tone of the mentioned,c,"Explanation: All the mentioned sentences are true except the one which says that the nose of the spindle is inside the headstock casting. Actually, the nose of the spindle is outside the headstock casting."
Question 109,1. Which of the following is not true regarding tailstock?,a) tailstock is also known as loose headstock,b) it is a fixed unit on the bed ways,c) it provides support to the other end of the work when it is being machined,d) none of the mentioned,b,"Explanation: The all above mentioned statements are correct except one which says that it is a fixed unit on the bed ways. Actually, it is a sliding unit on the bed ways"
Question 110,"2. For performing which kind of operations, it ( tailstock ) holds a tool?",a) drilling,b) reaming,c) tapping,d) all of the mentioned,d,"Explanation: Tail stock holds a tool for performing operations such as drilling, reaming, tapping etc. To accommodate different lengths of work, the body of the tailstock can be adjusted along the ways chiefly by sliding it to the desired position."
Question 111,3. The body of the tailstock can be adjusted by clamping with the help of_____,a) bolts,b) plates,c) bolts and plates both,d) none of the mentioned,c,Explanation: The body of the tailstock can be adjusted by clamping with the help of bolts and plates to adjust with job’s dimensions. The body of tailstock is situated on the right hand side of the lathe bed.
Question 112,4. The upper casting of the body can be moved_____ from the operator.,a) toward,b) away,c) toward or away both,d) none of the mentioned,c,Explanation: The upper casting of the body can be moved toward or away from the operator. This movement is done with the help of setover screw to offset the tailstock for taper turning and to realign the tailstock centers for straight turning.
Question 113,5. Which of the following is not the part of spindle?,a) dead center,b) hand wheel,c) setover screw,d) none of the mentioned,d,"Explanation: All above mentioned are the parts of spindle. In tailstock, the spindle holds dead center. In headstock, the spindle is able to hold live center."
Question 114,6. Offset of tailstock is done for_____,a) taper turning,b) straight turning,c) both turning of taper type and straight type,d) none of the mentioned,a,Explanation: Offset is done for the purpose of taper turning. Taper is a shape in which the diameter of the both ends are different.
Question 115,7. Realign of tailstock center is done for_____,a) taper turning,b) straight turning,c) taper turning and straight turning,d) none of the mentioned,b,Explanation: Realign is done for the purpose of straight turning. The body is bored to act as the barrel which carries the tailstock spindle that moves in and out of the barrel by means of a screw when the tailstock hand wheel is turned.
Question 116,8. Which type of rotation of the hand wheel causes the spindle,to be drawn inward?,a) clockwise,b) anticlockwise,c) either anticlockwise or clockwise,b,Explanation: Anticlockwise rotation of the hand wheel causes the spindle to be drawn inward. This spindle has a keyway in the underside which mates with a small key fitted on the barrel to prevent rotation. 
Question 117,2. Which of the following is supported by the headstock?,a) spindle,b) spindle bearing,c) speed change mechanism,d) all of the mentioned,d,Explanation: These all are supported by the headstock.
Question 118,5. Which of the following method is used to vary the speed of a lathe spindle?,a) gear out,b) gear in,c) both gear out and gear in,d) none of the mentioned,c,"Explanation: These both methods are used to vary the speed of the lathe. Apart from these two, variable speed motor is also used to vary the speed of a lathe spindle."
Question 119,6. Which type of end does tapered bar has?,a) pointed,b) projected,c) pointed or projected,d) none of the mentioned,c,Explanation: Taper bar may has pointed or projected end depending upon the task. Tapered bar is a bar which has different diameters at both ends.
Question 120,8. Which of the following lathe part serves as a housing for the,"back gear, driving pulley etc?",a) tailstock,b) headstock,c) bed,b,Explanation: Headstock performs this job. This headstock should be robust as so many cutting forces are involved in it.
Question 121,9. Spindle is fitted with_____,a) chucks,b) faceplates,c) chucks or faceplates,d) none of the mentioned,c,"Explanation: Spindle is fitted with chucks ( 3 jaw, 4 jaw etc. ) and faceplates. A face plate consists of a circular disc bored out and a chuck is device of lathe attached to the spindle by means of bolts with back late screwed on to the spindle nose."
