Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 11,2. When coal is being burnt how much % of ash is formed compared to the whole amount?,a) 10-20%,b) 40-50%,c) 25-35%,d) 4-10%,a,Explanation: The coal available in nature already contains some percent of ash and when it is burnt. Due to its brittle nature more amount of ash is produced.  And coal is one of the largest types of industrial waste generated. For environmental benefits this coal ash is reused as a type of by-product in different types of industries.
Question 12,3. Why is it important to prefer ash handling systems?,a) Coal ash produced destroys the machineries by entering into them,b) Coal ash produced annually accounts for thousands of tones,c) Coal ash can be reutilized for some other purpose,d) Coal ash affects the health of people working at plants,b,"Explanation: Considering the large coal burning capacity plant of modern times, the amount of ash produced when the coal is burnt is in thousands of tones. It could have an effect on other subjects too, if the proper ash handling methods are not followed. And for different environmental, economical and product benefits the coal ash is reused by different types of industries in different ways of its necessity."
Question 13,4. Large amount of coal is transported by________,a) railway,b) sea or river ways,c) road transportation,d) by airlifting,a,"Explanation: The railway is preferred since it is quite economical as well as loading and unloading of coal is easy.  And at stretch tons of coal can be transported by goods train from one place to another place. Coal is considered as a bulk commodity value which falls in category of minerals and ores. If roadways are preferred only minimal amount of load can be transported. But by railway, long distances with huge amount of coal can transported to any region/part of the country."
Question 14,5. The coal is fed to the furnace through _________,a) conveyor belt,b) wagon tipper,c) hopper,d) crane,c,Explanation: Hopper is the conical shaped slow coal dispenser to the furnace. It is placed right above the furnace and a live feeder mechanism is set at end of hopper for a controlled flow.  There is no requirement of any external power/force since this works on gravity force. 
Question 15,6. Which system consumes less power out of all ash handling systems?,a) Mechanical ash handling system,b) Pneumatic ash handling system,c) Hydraulic ash handling system,d) Steam jet ash handling system,a,Explanation: The mechanical ash handling system consumes less amount of power. Since the power is required by the conveyor belt to transfer the ash from boiler furnace to over head bunker which is located at end of the conveyor belt.  And in case of pneumatic there is high power requirement to draw and blow the air at high velocities and high pressures. 
Question 16,7. What is the function of cyclone separators in pneumatic ash handling system?,a) To separate the lighter dust particles,b) To force up the movement of ash through pipes or tubes,c) To draw out the dust from furnace,d) To separate minute coal particles,a,"Explanation: Cyclone separators use air to swirl around the ash that has been dispensed into them. Due to centrifugal action heavier ash settles down, where as lighter dust/ash particles is collected in hopper and dumped out. The air flows in helical pattern which makes easy for the heavier dust particle to settle down easily without interrupting the airflow."
Question 17,8. Which medium is used to carry ash in the pneumatic ash handling system?,a) Conveyor belt,b) Water trough,c) Air,d) Chain belt,c,"Explanation: In pneumatic ash handling system, Air is used to carry ash to long distance at a capacity of 5 to 30 tonnes per hour. And the air used for this purpose is easily cleanable and can be exhausted back into atmosphere after the complete filtration processes."
Question 18,9. Which system is noisy out of all the following ash handling systems?,a) Steam jet ash handling system,b) Mechanical ash handling system,c) Pneumatic ash handling system,d) Hydraulic ash handling system,c,"Explanation: The air is made to pass at a very high pressure in order to carry out the ash for long distance. Since the air is moving at high speed at high velocity in the conveying pipes, it tends to create lot of noise by hitting the walls of pipe at swift turns and curves. "
Question 19,10. Which medium is used to carry ash in hydraulic system?,a) Air,b) Water,c) Steam,d) Conveyor,b,"Explanation: Water is used as the medium to carry ash at high velocity. Depending on water pressure the system is divided as Low pressure system and High pressure system. In low pressure system, sloped sumps are used to move the ash at low velocity and in high pressure system nozzle sprays used to ram up the speed of ash flow."
Question 20,11. What would be the amount of distance that a low pressure system could carry the ash?,a) 25m,b) 500m,c) 150m,d) 800m,b,"Explanation: Low pressure system moves the ash mixed in water at a distance of 3 to 5 m/s in a sloped pump made of reinforced constituents and this movement is continuous. So, it has ability to carry the ash for such long distance.  There is no requirement any auxiliary source to move the ash mixed with water."
Question 21,12. What is the capacity of low pressure hydraulic ash handling system?,a) 80 tonnes/hour,b) 22 tonnes/hour,c) 50 tonnes/hour,d) 10 tonnes/hour,c,"Explanation: The capacity of low pressure hydraulic ash handling system is 50tonnes/hour at a speed of 3m/s. Since the ash produced is mixed in water and dumped, the water has ability to dissolve and intake more amount of ash. And this mixture is spread throughout the sump.   "
Question 22,"1. _________ is used in high pressure hydraulic ash handling system, to quench the ash.",a) Turbines,b) Lubricants,c) Water troughs,d) Nozzle sprays,d,"Explanation: As we know Nozzles are used to increase pressure. Also, they are also used to quench the ash. The ash falling from the conveyor belt is quenched to make it flow down through the sump. Water trough is used in order to avoid dust creating from falling ash from the furnace."
Question 23,2. Which of the following ash handling system is more suitable for large thermal plants?,a) Steam jet ash handling system,b) Mechanical ash handling system,c) Pneumatic ash handling system,d) Hydraulic ash handling system,d,"Explanation: Hydraulic ash handling system is more suitable large thermal plants since its ash carrying capacity is considerably large. And also it has ability to dissolve the ash in the water which makes its capacity large. It also has lots of advantages it is clean, dust free and no noise is produced. The water used can be recycled only for limited amount of times."
Question 24,3. What is the important feature of hydraulic ash handling system?,a) It is clean and dustless,b) It can discharge ash for long distances,c) The unhealthy aspect of ordinary ash basement work is eliminated,d) Absence of working parts in contact with ash,d,"Explanation: Particularly in hydraulic system the ash is actually quenched in water. So, there is less chance that ash has any possibility of getting in contact with the machineries. There is less chances of machine falling into a repair and maintenance is less as compared to any other type of ash handling system."
Question 25,"4. In hydraulic ash handling system, large quantities of leachate under a positive pressure head in pond pose a constant threat to ________",a) cause pungent smell,b) the livelihood,c) ground water quality,d) the nearby flora,b,"Explanation: Since there is constant gravity pressure that is exerting on the surface of the ponds or other water bodies where hydraulic ash is dumped. When the same water is absorbed into the ground, it affects the quality of ground water. This effect indirectly affects growth of plants and degrades the land around water body making it unusable."
Question 26,5. Which of the following ash handling system is not flexible to re-locate/re-place its discharging site?,a) Steam jet ash handling system,b) Mechanical ash handling system,c) Hydraulic ash handling system,d) Pneumatic ash handling system,c,"Explanation: Since the hydraulic ash handling system involves the usage of liquids, the discharging sites cannot be re-located/re-placed. Else constructing/developing a new discharging site is possible but the old one cannot be replaced since it is a wet system. In case of all other forms of ash handling system it is easily since they are dry system and they won’t have much of a impact on the following discharging site/land."
Question 27,"6. ___________ and __________ are the common problems on pipeline inner walls when the slurry contains calcium, magnesium and sulphate ashes.",a) Clogs and Corrosion,b) Scaling and Cracks,c) Pores and Contamination,d) Scaling and Cementation,d,"Explanation: Scaling and Cementation are the two main problems caused on the inner walls of pipeline, when there is contamination of calcium, magnesium and sulphate in the discharge. Calcium or magnesium contained mixtures have limited solubility. So, they intend get deposited on the materials."
Question 28,7. Which of the following ash is suitable for selling?,a) Bed ash,b) Synthetic gypsum,c) Fly ash,d) Clinkers,c,"Explanation: Fly ash is sold in market, which is used in concrete bricks, cement clinkers, road subbase and as mineral filler in asphaltic concrete. Fly ash is very fine in its structure, composed mostly of silica made from burning of coal in the furnace or boiler. And ‘Bed ash’ refers to the ash that’s struck on the walls of boiler which is very coarse in nature."
Question 29,8. Which ash handling system can be built up in limited space?,a) Mechanical ash handling system,b) Pneumatic ash handling system,c) Hydraulic ash handling system,d) Steam jet ash handling system,d,Explanation: Steam jet ash handling system can be constructed particularly when there is limited amount of space is available because not much amount of space is required for its setup and operation.  Pneumatic and hydraulic ash handling system require huge amount of space for their construction and operation. Steam jet ash handling system is used in small capacity plants. 
Question 30,9. In what form does the total ash produced in the furnace escapes through the chimney?,a) Fines,b) Aerosols,c) Gas,d) Cinder,a,Explanation: Fines are the particles which vary in the size of 1 to 80 microns. These could easily get escaped into air via chimneys. About 80% of ash produce is in this  range of microns and everything gets easily escaped into air and the rest is made use for other possible purposes.
Question 31,10. What is the capacity of steam jet ash handling system?,a) 45tonnes/hour,b) 15tonnes/hour,c) 30tonnes/hour,d) 150tonnes/hour,b,Explanation: The capacity of steam jet ash handling system is limited 15tonnes/hour since the plant built up is in less space. And it has ability to remove ash through a horizontal distance of 200m. the operation of this system is noisy since steam jet of high velocity is produced in such limited place.
Question 32,11. What material is used in pipe linings for linking of steam jet system?,a) Nickel alloy,b) Graphite,c) Titanium,d) Copper alloy,a,Explanation: The abrasive particles present in ash cause wear and tear in pipes due to high speed movement in pipes of steam jet system. Even chilled iron also can be used to line the pipes to overcome the following problem. And also avoiding bends and turns in pipes would reduce the damage of pipes.
Question 33,12. What is the distance up to which steam jet ash handling system is capable of removing ashes?,a) 200m,b) 50m,c) 75m,d) 350m,a,"Explanation: Even though the size of the steam jet ash handling capacity is compact, the high velocity steam jet can easily remove the ashes up to 200m. Since it is small sized plant its capability to remove ashes is limited. The moisture of steam also makes the ash wet and it would gain a light amount of weight which becomes bit difficult to move ash at a longer distances."
Question 34,13. What measure to be taken to avoid the noise produced in pneumatic ash handling system?,a) Passing ash at slower pace,b) Reducing swift turns and sharp bends,c) Broadening of pipe width,d) Reducing and crushing the size of the ash,b,Explanation: The air and ash mixture moving through the pipe at high pressure tends to hit the walls at inner side of pipe when there are number of swift turns and sharp bends made. Avoiding them can reduce the noise up to 50%.
Question 35,15. How much amount of steam is required to remove 1 ton of ash from the steam jet ash handling system?,a) 100kg,b) 450kg,c) 65kg,d) 200kg,a,"Explanation: 100 kg of steam is required to remove 1 ton of ash. Since, the steam let out is at very high velocity, 1 ton of ash can be easily moved comparing and balancing to its weight ratio. And this wholesome amount of steam is generated by the boiler present in the plant."
Question 36,1. What type of draught fan is used to draw air from air heater?,a) Balanced draught fan,b) Induced draught fan,c) Forced draught fan,d) Artificial draught fan,c,"Explanation: Forced draught fan is used to draw the air. This is installed near the base of boiler and air is forced to pass through the furnace, economizer and to the air stack. This is also called as positive draught system because pressure and air is forced to flow through the system. "
Question 37,2. In what form are the products of combustion in steam powered plant?,a) Air products,b) Flue gas,c) Slurry,d) Hot water,b,"Explanation: The products of combustion are in form of flue gas. Flue gas is the gas which is exiting to the atmosphere via a flue, which is channel for releasing exhaust gas from steam power plant. The flue gas is high in the contamination of nitrogen, oxygen and carbon dioxide. And also it contains a small amount of pollutants, such as soot and other types of oxides."
Question 38,3. How flue gas is made use of in steam power plant?,a) To maintain the constant pressure inside boiler,b) To heat the water in the tubes of boiler,c) To increase or decrease the pressure inside the boiler,d) To remove all unnecessary chemical constituents,b,Explanation: The flue gases are circulated in the furnace to heat the water in tubes. First it is passed over economizer and then to the pre-heater. And the finally after making maximum utilization of the flue gas they are exhausted through chimneys. 
Question 39,4. How is flue gas discharged through the chimneys?,a) By using induced draught fan,b) By using balanced draught fan,c) By using forced draught fan,d) By using mechanical draught fan,a,Explanation: After extracting maximum possible heat by circulating the flue gas in furnace. Induce draught fan is used to remove the left over gas via chimney. This is located near the base of the chimney. The air is sucked in by reducing the pressure below atmosphere. The draught produced is independent of temperature of hot gases. 
Question 40,5. What is the purpose of chimney?,a) To provide air ventilation,b) To eliminate noise produced in the system,c) To exhaust flue gases those is induced,d) To help in to suck the air required for system,c,Explanation: Chimneys are actually used to remove exhaust gases or products of combustion by using induced draught system. Almost all chimneys are constructed by bricks vertically and at a certain height in order easily release flue gases into atmosphere. The height of the chimneys shows its ability to transfer flue gases. The deposits of flue gas contaminations are made on the inner walls of the chimney.
Question 41,6. What is the advantage of using flue gas inside a boiler?,a) Heats up boiler water tube quickly,b) Reduces the amount of amount of exhaust,c) Speeds of the process of boiler,d) Reduces the green house of effect,d,Explanation: Using flue gas to heat up the water tubes reduces the greenhouse effect indirectly by making use of its heat to turn the water in water tubes into steam. This will be used in steam power plant to rotate the turbine and to produce electricity. And also plant operators can operate at best heat rate efficiency.
Question 42,7. How is water pumped into condenser tubes in the steam power plant?,a) Water clarifier plant,b) Draught systems,c) Hydraulic capacity electric motor pump,d) Drawing through water,a,Explanation: The water is pumped into condenser tubes through water clarifier plant. Clarifier helps in suspending solids from water in order to avoid damages to condenser tubes. Clarifiers are available in wide varieties of capacities of capacities and shapes depending on the steam plant.
Question 43,8. When is cooling tower preferred?,a) When there is plenty of water available,b) When there is scarcity of water,c) When the plant is of large capacity,d) When the amount of flue gas produced is very high,b,"Explanation: Cooling tower is preferred when there is scarcity of water. Instead of circulating the water directly, it is sprinkled in the cooling tower to condense the exhausted steam coming from the turbine. The loss of water due to evaporation is compensated by supplying water directly from the river."
Question 44,"9. What type of system is it, when the water is directly is used to condense the steam?",a) Closed system,b) Open system,c) Closed loop system,d) Open loop system,b,"Explanation: Water is pumped through the water clarifier plant and is used to circulate through the condenser in order to condense the steam coming out from the turbine. Water leaving the condenser is discharged to the downward side of the river. The amount of water in taken from river, the same amount of water is discharged back to river with the minimal temperature difference. And this following system is called open system."
Question 45,10. How is the amount of cooling required by steam power plant determined?,a) By the capacity of plant,b) By the amount of exhausted gas,c) By its thermal efficiency,d) By the type of fuel used (coal or uranium),c,"Explanation: The amount of cooling required by the steam power plant is determined by its thermal efficiency. It has nothing to do whether it is fueled by coal or uranium; neither has it depended on the type of power plant (nuclear, thermal or hydel). Nuclear power plants have lower thermal efficiency than the thermal plants. Higher the thermal plants lower the water usage for cooling."
Question 46,11. How much amount of water does typical 1GWe plant uses for cooling per day?,a) 30 mega litre,b) 45 mega litre,c) 55 mega litre,d) 75 mega litre,d,Explanation: Water is used in a plant to convert it into steam and utilize it for developing mechanical energy as well as it is used for the cooling of the steam produced. This water is supplied by the large water bodies like river or big lakes. The amount of utilized from water body is all discharged back at the end.
Question 47,12. What type of system is it when the cooling tower is preferred?,a) Closed system,b) Open system,c) Closed loop system,d) Open loop system,a,"Explanation: When there is scarcity of water a cooling tower is installed, such system is known as the closed system. In this system the condensed water is cooled by passing it through the cooling tower and water is sprinkled over steam. The loss of water due to evaporation is compensated by supply of water directly from the river. "
Question 48,13. What is the alternative cooling method for the thermal plant?,a) Wet cooling,b) Evaporation cooling,c) Dry cooling,d) Central air damping,c,"Explanation: The alternative way of cooling method is dry cooling. Where in this method the heat is directly transferred to air via high flow forced drafts [industrial sized fans]. This is less efficient compared to wet cooling method since it uses very high amount of power to rotate the fans. Dry cooling method is very useful in the desert areas, where water scarcity is a huge problem."
Question 49,14. How can we achieve high thermal efficiency in a power plant?,a) Drawing high output with limited input,b) Decreasing the working temperature,c) Increasing the working temperature,d) Maintain large temperature differential,d,"Explanation: The amount of heat discharged to environment depends on the plants thermal efficiency. High efficiency is achieved by having a large temperature differential. Irrespective of whether it comes from high internal heat or low temperature external environment, or both. The thermal efficiency of today’s nuclear power plant is around 35% whereas hotter coal burners can reach 40% or more. At last higher thermal efficiency is required to lower the water usage. "
Question 50,1. What is the storage used to hold the condensed water?,a) Reservoir,b) Tarn,c) Hot well,d) Basin,c,"Explanation: Hot well is used for storage of the condensed water in a power plant. A tank or reservoir in which hot water is collected before being recirculated, especially condensed steam about to be returned to a boiler is called Hot well."
Question 51,2. Feed water from the hot well is supplied to steam generator by using the _________,a) Sewers,b) Cistern,c) Water trough,d) Feed pump,d,Explanation: Feed pump is used to pump/supply feed water from hot wall to steam generator. The water may be freshly supplied or returned condensate produced by boiler. These pumps are positive displacement generator and are of very high capacity.
Question 52,3. Super heater tubes are made up of what type of material?,a) Copper alloy,b) Carbon steel,c) Titanium alloy,d) Iron,b,Explanation: The steam generated in the boiler is superheated in super heater tubes made of carbon steel for operating at a steam temperature of up to 950oF and carbon molybdenum steel for operating at steam temperature of 1050oF and stainless steel for operating temperature of 1200oF. The tubes of super heater have an outside diameter which ranges from 25mm to 64mm.
Question 53,4. By what means the power in the steam power plant is developed?,a) Condenser,b) Electric power system,c) Prime mover,d) Economizer,c,"Explanation: The prime move s used to develop power in the steam power plant. The water is heated, turns into steam and is made to enter into steam turbine. The steam is spins and it drives electric generator connected to it, which generates electricity. "
Question 54,6. What is the main objective beyond treating feed water?,a) To remove solid particle,b) To prevent damage by scaling,c) To speed up the steaming process,d) To control conductivity,b,"Explanation: The main objective to treat feed water is to prevent damage by scaling and exchange heat without scaling to produce high quality steam. Since high amount of water is converted into steam back and forth, there is pretty good chance of scale formation in the tubes if the water is not treated."
Question 55,7. What is the pH value at which boiler is alkalized?,a) 9.0,b) 5.4,c) 6.9,d) 5.7,a,"Explanation: The boiler is alkalized to pH value of 9.0 to reduce oxidization and to support the formation of a stable layer of magnetite on water side surface of the boiler protecting from oxidation. And also oxygen scavengers are used to remove residues of oxides, especially O2 & CO2 [oxygen and carbon dioxide] must be removed. Sodium hydroxide or ammonia is used for alkalization of the feed water. "
Question 56,8. What does steam power plant mainly use to generate steam?,a) Boiled water,b) Fresh steam,c) Flue gas,d) Condensed water,c,"Explanation: Steam power mainly uses hot products of combustion known as flue gas to generate steam in a boiler. Heat is generated by burning coal, oil or gas. For this purpose boiler furnace is designed for firing coal, air or gas. The flue gas is exhausted via chimney after making maximum utilization of it."
Question 57,9. What type of steam is produced in the steam boiler?,a) Low pressure steam,b) High pressure steam,c) Saturated steam,d) Unsaturated steam,c,Explanation: The boiler is an integral component of steam engine. A boiler incorporates a firebox or furnace in order to burn the fuel and generate heat. The generated heat is transferred to water to make steam. This produced saturated steam at a rate which can vary according to pressure. The saturated steam thus can produced can either be used immediately to produce power via turbine. 
Question 58,10. What is the main purpose of using an economizer in boiler?,a) To control the process of steam conversion,b) To reduce energy consumption,c) To increase the temperature of boiler,d) To maintain a constant temperature inside a boiler,a,"Explanation: Economizer in boilers is used to heat fluids, upto a certain degree not beyond the boiling point of that fluid. Economizers are named so because they can make use of enthalpy in fluid stream that are hot, thereby making more useful enthalpy and improving the boilers efficiency.  "
Question 59,11. In what form is the coal used in boiler?,a) Big chunks.,b) Medium size crushed,c) Powder form,d) Mixed with fluid,c,"Explanation: The coal used for boiler is in powder form, in order to increase thermal efficiency. The different types of coal used in boiler are generally bituminous coal, brown coal and peat.  Commonly bituminous coal is most preferred boiler fuel since it has volatile matter from 8 to 33% and ash content of 5 to 16 %. "
Question 60,12. Why is air pre-heater used in the boiler?,a) To draw in the atmospheric air,b) To increase thermal efficiency,c) To heat the air to superheated level,d) To heat the air in advance,b,"Explanation: the purpose of the air preheater is to recover the heat from the boiler flue gas which increases the thermal efficiency of the boiler by reducing the useful heat lost in the flue gas. As a consequence the flue gases are also conveyed to the flue gas struck at a lower temperature, allowing simplified design of conveyance system and flue gas stack."
Question 61,13. What is the advantage of condensing the steam?,a) To cool down the steam,b) To discharge the same amount of feed water taken,c) Reduces the amount of pollution,d) Reduces the amount of fresh feed water,d,"Explanation: The principle advantage of condensing operation is to reduce the amount of fresh feed water. A condenser is usually installed after the turbine to convert the exhaust steam from the turbine. They convert gaseous steam into liquid state, at a pressure below atmospheric temperature. Condensing of steam turbine below the atmospheric temperature, the steam pressure drops between the inlet and exhaust of turbine is increased, which increases amount of heat available. "
Question 62,14. How is water dispensed over to the turbine blades?,a) Trough,b) Nozzle,c) Hose,d) Pump,b,Explanation: Nozzle is used to dispense the water over to the turbine blades of steam turbine. A nozzle is a duct that increases the velocity of the flowing fluid at the expense of pressure drop. It’s a duct which decreases the velocity of fluid and increases pressure difference.  
Question 63,15. In what aspect does the nozzle make changes?,a) Temperature,b) Volume,c) Pressure,d) Density,c,"Explanation: Nozzle makes changes in terms of pressure variation. And rest all factors/terms are unaffected. By decreasing the pressure and increasing the velocity at other end through convergent-divergent nozzle, the required force or pace can be achieved to run the blades of turbine.  "
Question 64,1. In presence of which gas is the fuel burnt to generate energy in form of heat?,a) Oxygen,b) Hydrogen,c) Methane,d) Nitrogen,a,"Explanation: The fuel is burnt in presence of oxygen to generate energy in form of heat. This heat energy can be used for electrical power generation in steam power plants and for propelling ships, automobiles and locomotives etc."
Question 65,2. Which are the main constituents of fuel from given options?,a) Carbon and Nitrogen,b) Oxygen and Hydrogen,c) Carbon and Hydrogen,d) Helium and Oxygen,c,"Explanation: Carbon and Hydrogen are the main constituents of a fuel. In addition to them, fuel also contains sulfur, oxygen and nitrogen in minimal quantities. Depending on the fuel, the percentage of carbon ranges from 50-95%, hydrogen (H2) 2-6%, oxygen (O2) 2-4%, sulfur (S2) 0.5-3% and Nitrogen (N) 5-7%. A solid fuel may also contain 2-30% ash. In a fuel carbon, hydrogen and sulfur are combustible elements whereas nitrogen and ash are incombustible elements. Since the major combustible elements in fuel are carbon and hydrogen it can also be called as Hydrocarbon fuel.  "
Question 66,3. Which fuel is used widely in steam power plants?,a) Oil,b) Gas,c) Coal,d) Petroleum,c,"Explanation: Coal is the oldest form of fuel and is still used in large scale throughout the world by steam power plants as well as all power generation plants. Coal is a heterogeneous compound and its constituents are always carbon, hydrogen, oxygen, sulfur, nitrogen and certain mineral non combustibles."
Question 67,4. What is phenomenon of formation of coal called?,a) Metamorphism,b) Diagenis’,c) Photosynthesis,d) Protolith,a,"Explanation: The phenomenon by which the buried vegetation consisting wood, grass, shrubs etc, transformed into coal is known as metamorphism. The nature of coal will depend upon the type of vegetation buried and nature and duration of metamorphism. There are different types of metamorphism namely contact metamorphism, regional metamorphism, cataclastic metamorphism, hydrothermal metamorphism, burial metamorphism and shock metamorphism. "
Question 68,5. On what basis is the coal classified?,a) Period of formation,b) Depending on capacity to burn,c) Region/area where is it formed,d) Physical and chemical composition,d,"Explanation: The coal is classified on the basis of its physical and chemical composition. The proximate and ultimate analyses are the common tests which are used to find the commercial value of the coal. The proximate analysis gives characteristics of coal such as percentage of moisture, ash and volatile matter. Analysis of coal gives an indication about fusion temperature and heating value of the coal."
Question 69,6. What is the use of electrostatic precipitations in steam power plant?,a) To remove the steam,b) To draw the coal powder into boiler,c) To remove the feed water,d) To remove fly ash,d,"Explanation: The electrostatic precipitators are extensively used in the steam power plant for removal of fly ash from the electric utility boiler emission. Since the water inside the boiler is converted into steam, the fire for converting is fuelled by burning the coal which produces high amount of fly ash, so that the ash’ can be reused. The use of electrostatic precipitators is growing rapidly because of the new strict air code and environmental laws. An electrostatic can be designed to operate at any desired efficiency.  "
Question 70,7. Why is ‘make-up water’ added to drum continuously?,a) To remove the impurities in tube,b) To replace the water that has been converted into steam,c) To keep the system cool externally,d) To compensate for water loss trough blow down,d,"Explanation: Make-up water is added to compensate for the losses of water incurred by blow downs or leakages occurring in boiler, and also to maintain desired water level in boiler steam drum. Blow down and leakages are common since there is continuous flow of condensate from condenser to boiler."
Question 71,8. What causes failure of boiler tube?,"a) Heating the tubes, when desired water level is not maintained",b) Induced pressure in the water,c) Over use of boiler,d) Hardness of water,d,Explanation: Hardness of water causes failure of boiler tube. Hard water consist of calcium and magnesium salts. Hardness in water will form deposits on the tube water surfaces which will lead to overheating and failure of tubes. Thus the salts have to be removed from water.
Question 72,1. Fuels are classified as primary and secondary fuel based on the __________,a) Capacity to burn,b) Availability,c) State,d) Occurrence,d,"Explanation: Based on the occurrence, fuels are classified as primary fuels and secondary fuels. A primary fuel is available in nature E.g., wood, peat, lignite, natural gas, petroleum etc. A primary fuel is also called as a natural fuel. A secondary fuel is not available in nature, but it is prepared from primary fuel by artificial means e.g. gasoline, diesel, coke gas, blast furnace gas, kerosene etc. A secondary fuel is also known as an artificial fuel. "
Question 73,2. Which fuel is partially carbonized and is considered as primary stage in coal formation?,a) Coal bitumen,b) Anthracite,c) Peat,d) Lignite,c,Explanation: Peat is partially carbonized and decomposed material formed mainly due the transformation of buried vegetation. It is considered as the primary stage in the formation of the coal. It is spongy substance with high moisture content (upto 80%). Hence it has to be dried before use. In dry form it has a calorific value of about 14560 KJ/kg. It consists of 58% C; 6.3% H2; 30.8% O2; 0.9% N2and 4% ash.  
Question 74,3. Which fuel is called secondary stage in the formation of coal?,a) Lignite,b) Bituminous coal,c) Peat,d) Anthracite,a,Explanation: Lignite is the secondary stage in the formation of coal. It is brown in color and hence known as brown coal. It is used as a low grade fuel especially for domestic use and also as a boiler fuel. It is the intermediate stage between bituminous coal and peat. It has a calorific value of about 12500kJ/kg. It consists of 66% C; 5% H2; 20% O2; 1% N2; 1% S and 3.5% ash and other incombustibles. 
Question 75,4. Which fuel is commonly available in both caking and Non-caking forms?,a) Lignite,b) Bituminous coal,c) Peat,d) Anthracite,b,Explanation: Bituminous coal is the most commonly used form of coal. It is available in both caking and non-caking forms. It burns with a yellow flame. It has calorific value of about 32000kJ/kg. It consists of 81%C; 5%H2; 8% O2; 1.5% N2; 1% S; and 3.5% ash. Caking bituminous coal softens and forms a pasty mass if heated at higher temperature. This coal is used to manufacture coke. Non-caking bituminous coal doesn’t soften on heating and hence it is used in steam power plants. 
