Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 12,"3. Bill Gates, Chairman of the Board for Terra Power Company is associated in which of the following non-renewable resources?",a) Earth minerals,b) Fossil fuels,c) Nuclear energy,d) Metal ores,c,"Explanation: Terra Power is a nuclear energy technology company based in Bellevue, Washington. It works to raise global living standards by creating new forms of energy. The primary technology of this company is Traveling wave reactor. It activities are in the fields of nuclear energy and related sciences, which are yielding significant innovations in the safety and economics of nuclear power and hybrid-energy."
Question 13,5. The primary composition of coal is _______________,a) Nitrogen,b) Carbon,c) Oxygen,d) Hydrogen,b,"Explanation: Coal is a naturally found fossil fuel formed by the anaerobic decay of plant life taking place over millions of years. It is extracted from the underground by coal mining. The primary composition of coal is carbon while nitrogen, oxygen, and hydrogen comes under secondary composition."
Question 14,"6. Which Ministry is mainly responsible for refining, distribution, import, export of petroleum products and natural gas in India?",a) Ministry of Petroleum and Natural Gas,b) Ministry of Fossil Fuel,c) Ministry of Non-Renewable Energy,d) Ministry of Oil,a,Explanation: Ministry of Petroleum and Natural Gas is a ministry of the Government of India. The ministry is working to develop the exploration and exploitation of petroleum resources for supplementing the energy requirements of India. At present the ministry is headed by the Cabinet Minister Dharmendra Pradhan (2014-Incumbent).
Question 15,7. Where is the first oil well drilled in Asia?,"a) Karachi, Pakistan","b) Assam, India","c) Tokyo, Japan","d) Kandy, Sri Lanka",b,"Explanation: Oil deposits were first discovered in Assam-Arrakan Basin at Digboi in 1889. In 1901, Asia’s first oil refinery was set at Digboi in Assam. Digboi is the oldest oil well operating in India. In order to look after the oil business in this area, Assam Oil Company was formed in 1899."
Question 16,8. The most abundantly available fossil fuel in India is _____________,a) Coal,b) Natural Gas,c) Petroleum,d) Oil,a,"Explanation: Coal is the most abundantly available fossil fuel in India. There are different forms of coal available they are, 1) Peat: Peat is produced by the decaying of plants in swamps. 2) Bituminous: It derives its name after liquid called bitumen. 3) Lignite: This form is used to produce electricity. 4) Anthracite: It has more than 90% carbon content per kg and it is the best quality coal."
Question 17,9. Which of the following nonrenewable energy is not classified under a fossil fuel?,a) Nuclear,b) Petroleum,c) Oil,d) Natural gas,a,"Explanation: Nuclear energy is not a fossil fuel. Fossil fuels are based on materials that, a very long time ago were living animal or trees. Uranium used as fuel in nuclear power plants was never a living thing, thus Nuclear energy is not classified under fossil fuel."
Question 18,10. The major non-renewable energy usage in India is___________,a) Coal,b) Petroleum and other liquids,c) Natural gas,d) Nuclear,a,Explanation: Around 50% of India’s commercial energy demand is met through the country’s vast coal reserves. Coal is cheaper than petroleum. For industrial progress cheap energy is necessity for this coal comes into picture. Due to huge presence of coal reserve it remains as the most important source of energy usage in India.
Question 19,12. How many Nuclear power stations are there in India?,a) 5,b) 6,c) 7,d) 8,c,"Explanation: There are 7 nuclear power stations are here in India they are, 1) Tarapur having total capacity of 1400 MW, 2) Rawatbhata having total capacity of 1180 MW, 3) Kudankulam having total capacity of 2000MW, 4) Kaiga having total capacity of 880 MW, 5) Kakrapar having total capacity of 440 MW, 6) Kalpakkam having total capacity of 440 MW, 7) Narora having total capacity of 440 MW."
Question 20,1. Which Indian state is the largest producer of gold?,a) Karnataka,b) Kerala,c) Assam,d) Goa,a,Explanation: Karnataka is the largest producer of gold in India. The Kolar Gold Fields which is located in Kolar which was one of the largest producers of gold in India was shut down. Presently there are two main gold mines located in Karnataka they are Hutti and Raichur gold mines which produce almost 84% of India’s gold.
Question 21,"2. For the policy level guidelines for mineral sector, which policy is formed?",a) National Resources Policy,b) National Mineral Policy,c) National Regulation Policy,d) National Legislation Policy,b,Explanation: National Mineral Policy was started in 1993. The main aim of this policy is liberalization of the mining sector and to encouraging the flow of investment especially in private investment and mining. In the 2008 reform it address in the areas of mining sector.
Question 22,3. According to 2012 survey India is the largest producer of _____________,a) Iron ore,b) Bauxite,c) Sheet mica,d) Manganese ore,c,Explanation: The largest producer of sheet mica is India. India is the third largest producer of iron ore. India is the fifth largest producer of bauxite in the world. India is the seventh largest producer of manganese ore in the world.
Question 23,5. Which state in India is the largest producer of diamond ores?,a) Karnataka,b) West Bengal,c) Rajasthan,d) Madhya Pradesh,d,Explanation: Madhya Pradesh is the only state in India which produce diamond. The unit used to measure diamond is Carats. Diamond is classified under non-metallic mineral. The largest project of diamond in India is the Bunder project which is located in Madhya Pradesh.
Question 24,6. The copper production in India to that of world’s production is about_________%,a) 10%,b) 2%,c) 0.5%,d) 0.2%,d,"Explanation: Copper production in India is just about 0.2% in the world. But still, in the production rate it is still within the top 20 countries in the world. Copper mining production is about 0.2% but refined copper production is 4% of word’s production."
Question 25,7. The state which is having largest deposit of thorium in India is_________,a) Tamil Nadu,b) Jharkhand,c) Kerala,d) Andhra Pradesh,d,"Explanation: In India thorium is located in a contiguous belt of eastern coastal states. Andhra Pradesh accounts 31% of total thorium occurrence, whereas Tamil Nadu has 21%, Kerala has 16%, and Jharkhand has 2% of total thorium occurrence in India."
Question 26,8. Which state is largest producer of chromite ore in India?,a) Kerala,b) Karnataka,c) Tamil Nadu,d) Orissa,d,Explanation: India accounts 18% of the world’s chromite resources. In India largest resources of chromite is found in the Orissa state. Orissa has above 95% of the total chromite ore resource found in India. Karnataka is the second largest producer of chromite in India.
Question 27,9. The term ‘Rat hole mining’ is used in which mining?,a) Gold,b) Silver,c) Coal,d) Copper,c,"Explanation: Rat hole mining is used in coal mining because of the sizes of holes. This type of mining is carried out in the state Meghalaya. In this type, mining is done by digging small holes into the ground like holes dug by rats. This type of mining is generally done illegal."
Question 28,10. The position of India in terms of production of Aluminium is________,a) 4th,b) 3rd,c) 2nd,d) 1st,a,Explanation: India stands 4th position in the aluminium production in the world. China stands 1st  position in the aluminium production in the world. Russia in 2nd  place. Canada stands in 3rd place. The aluminium production in India is around 2750 tonnes.
Question 29,12. Kudremukh hills which is known for iron ore deposit is situated in ____________,a) Kerala,b) Karnataka,c) Goa,d) Tamil Nadu,b,Explanation: Kudremukh which is known as an iron ore mining town is located in Chikkamagaluru district in Karnataka state. The government runs an iron ore company known as Kudremukh Iron Ore Company Ltd(KIOCL).
Question 30,1. Where does India stand on solar energy production?,a) First,b) Third,c) Fifth,d) Seventh,d,"Explanation: Based on total PV installed capacity India ranks seventh in the solar production which is stated by International Energy Agency (IEA). First position is taken by China, third by Germany, fifth by Italy and seventh by India with the total production of 9000 MW."
Question 31,2. India’s position in the Global Wind Energy Council (GWEC) is_________,a) fourth,b) third,c) second,d) first,a,Explanation: According to Global Wind Energy Council in 2016 India ranked fourth in the Global Wind Power Installed Capacity Index with cumulative installed wind power generation. This gives the capacity of 28700 MW with the world’s share of around 6%.
Question 32,3. Which country leads in the production of biofuel in the world?,a) United States of America,b) Brazil,c) Germany,d) Argentina,a,"Explanation: The United States is the largest producer of biofuel in the world, accounting to 42% of global biofuel production. The United States produced 31 metric tons of oil equivalents, while Brazil which stands second in the production of biofuel produced 18 million metric tons of oil equivalents."
Question 33,5. The Arab states of the Persian Gulf are known for the production of ___________,a) Coal,b) Copper,c) Gold,d) Petroleum,d,"Explanation: The Arab states of the Persian Gulf are the seven states in Arab which border the Persian Gulf, namely Iraq, Bahrain, Kuwait, Oman, Qatar, Saudi Arabia and UAE. All these Arab states have significant production of petroleum. There GDP is highly depending on the production of petroleum."
Question 34,7. Which country produces the largest share of electricity generated by nuclear power?,a) India,b) France,c) China,d) Japan,b,Explanation: France produces the largest share of electricity generated by nuclear power. France accounts 75% of total electricity produced by nuclear power. India stands in the 27TH position with 306% of total electricity produced by nuclear power.
Question 35,8. Total primary energy consumption of fuel in the world is lead by ___________,a) Coal,b) Nuclear,c) Hydro,d) Oil,d,Explanation: Consumption of primary energy of fuel in the world is lead by oil with the consumption of 33%. The consumption of coal is 30%. The consumption of  Nuclear is 4%. The consumption of hydro is 7%.
Question 36,9. India’s energy consumption growth in 2016 is_________,a) 3.6%,b) 4.6%,c) 2.9%,d) 1.5%,b,Explanation: Many countries energy consumption has seriously slowed overed few years. But India is managed to increased its consumption growth. One of the main reason for the increase in energy consumption growth in India is the decision took for continued to support world energy consumption.
Question 37,10. Which is the world’s biggest oil consuming country?,a) United States of America,b) Japan,c) India,d) China,a,"Explanation: The United States is the largest consumer of oil in the world, accounting 20% of global oil production. The United States consumed 18.5 million barrels of oil per day, while Japan stands third, India in fourth place and China in second place."
Question 38,12. The world’s top consuming country of domestically produced hydroelectricity is ___________,a) India,b) Brazil,c) China,d) Japan,c,"Explanation: China is the largest consumption of hydroelectricity in the world. It consumed 163 million tonnes of oil-equivalent(mtoe)  which is of 6.7% of its total energy consumption. India consumes 25 mtoe, Brazil consumes 90 mtoe, Japan consumes 19 mtoe."
Question 39,14. India’s total primary energy consumption is ____________,a) 24.3 BTU,b) 19.01 BTU,c) 120 BTU,d) 30.1 BTU,a,"Explanation: According to 2014 estimation India’s total primary energy consumption is 24.3 BTU, China consumes 120 BTU, Japan consumes 19.01 BTU, Russia consumes 30.1 BTU. India’s energy consumption is increasing exponentially due to the large population of the country."
Question 40,1. What is the cause of discoloration in fresh water?,a) Fungal bloom,b) Viral bloom,c) An algae bloom,d) Bacterial bloom,c,Explanation: Algae blooms are the most common problems encountered by fresh water bodies like lake and pond. Certain forms of algae may harbor toxins. By mechanical and physical intervention we can keep the fresh water clean and clear.
Question 41,2. The Great Smog in 1952 caused in which city?,a) Delhi,b) Lahore,c) London,d) New York,c,"Explanation: In 1952 severe air pollution caused in London. It combined with an anticyclone cold weather, windless conditions and collected air borne pollutants which are raised from the use of coal. This is one of the clear example of deforestation and lack of fresh air."
Question 42,3. In which forest we can see deforestation to large extent?,a) Atlantic forest,b) Amazon forest,c) Borneo forest,d) Sumatra forest,b,Explanation: According to World Wildlife report Amazon forest is the region where we can see more number of deforestation than any other region. Amazon forest which is the world’s largest forest is also the site of the biggest projected loss due to deforestation.
Question 43,5. The biggest driver of deforestation is_______________,a) Agriculture,b) Forest fire,c) Volcanic activities,d) Soil erosion,a,"Explanation: The biggest driver of deforestation is Agriculture. This is due to, farmers cut forests to provide more space for planting crops. The other reason is grazing livestock. The process of burning of trees by cutting them is known as slash agriculture."
Question 44,6. The best way to reduce deforestation is by_________________,a) Using more paper,b) Clear more area of trees to grow plant,c) Burning forest in order to create cultivated land,d) Clear more area of plants to grow trees,d,Explanation: In order to reduce deforestation we need to make sure it is possible only by growing more number of trees. The large trees will make dense forest and by this only we can able to avoid deforestation. All the other options create deforestation.
Question 45,7. Due to deforestation how much fields worth of trees is lost per minute?,a) 12 football,b) 24 football,c) 36 football,d) 48 football,c,"Explanation: According to World Wildlife Fund about 36 football fields worth of trees lost every minute. It’s due to various reasons like agriculture, for logging, for bio fuels, for the construction of roads, mining etc."
Question 46,8. Rain forest land is most often cleared for___________,a) Pasture,b) Forest fire,c) Human activities,d) High pressure,c,Explanation: In rain forest land is majorly losing its land due to human activities. Large areas of rain forest are being cut down often in order to remove just a few logs. Rain forest is being destroyed at double the rate than ever. There is a very high rate of extinction. 
Question 47,9. The main cause of wildfire is____________,a) Volcanic activity,b) Lightening,c) Pollution,d) Human activity,d,"Explanation: Human beings are the number one cause of wildfires. Many of these wildfires are caused by cigarette butts being left on the land. Some of the man made causes of wildfires are, burning debris, arson, equipment failure, unattended campfires."
Question 48,10. Which nation is most affected by deforestation?,a) Honduras,b) Indonesia,c) Benin,d) Ghana,a,"Explanation: Honduras is the nation which is most affected by deforestation. In Honduras, 37% of forest land is lost due to deforestation. Whereas Indonesia, Benin and Ghana saw a decline of 26%, 31%, 28% respectively."
Question 49,12. Which type of farming cause more amount of deforestation?,a) Subsistence farming,b) Commercial farming,c) Mixed farming,d) Dairy farming,a,"Explanation: According to the United Nations Framework Convention on climate change, the direct cause of deforestation is agriculture. In agriculture, Subsistence farming is responsible for 48% of deforestation and commercial farming is responsible for 32%."
Question 50,1. Based on the volume of fill which is the largest man made dam in the world?,a) Tarbela Dam,b) Fort Peck Dam,c) Ataturk Dam,d) Houtribdijk Dam,a,"Explanation: Tarbela Dam is the largest man made dam in the world. This Tarbela Dam is located in Pakistan. The construction of a dam is completed in 1976. Fort Peck Dam, Ataturk Dam, Houtribdijk Dam are respectively second, third and fourth largest man made dams."
Question 51,2. Temples of modern India was a term coined by ___________________,a) Subhas Chandra Bose,b) Jawahar Lal Nehru,c) Mahatma Gandhi,d) Sardar Vallabhai Patel,b,"Explanation: Temples of modern India was coined by Jawahar Lal Nehru while inaugurating Bhakra Nangal dam to describe dams, scientific research institutes, steel plants and power plants. According to Nehru, these four are the temples of modern India."
Question 52,3. The largest dam in India is____________,a) Tehri,b) Bhakra Nangal,c) Hirakud,d) Nagarjuna Sagar,a,"Explanation: Tehri dam is the largest dam in India. Tehri dam is located in Uttarakhand. The height of the dam is 260 mtrs. The length is 575 mtrs. Total capacity is 2,100,000(Acre Ft). The inflow water to Tehri dam is Bhagirathi."
Question 53,5. The earliest known dam is______________,a) Jawa Dam,b) Sadd – el – Kafara Dam,c) Great Dam of Marib,d) Roman Dam,a,"Explanation: Jawa Dam is the earliest known dam. Jawa dam which is in Jordan, 100 km away from the capital Amman. This earliest built dam Jawa is a gravity dam. This dam structure is dated to 3000 BC. This Jawa dam is still in use."
Question 54,6. The era of large dams was initiated with the construction of which dam?,a) Hoover  Dam,b) Tarbela Dam,c) Tehri Dam,d) Aswan Low Dam,d,Explanation: The era of large dams was initiated with the construction of the Aswan Low dam. This Aswan Low dam is located in Egypt in Africa continent. This dam is built in 1902. Its is gravity masonry buttress dam on the Nile river.
Question 55,7. Arch dams are first built by ______________,a) Greeks,b) Romans,c) Portuguese,d) British,b,Explanation: The Romans were the first to build arch dams. In this arch dams the reaction force stabilizes the structure from the external hydrostatic pressure. Later in 19th century British Empire builds many arch dams.
Question 56,8. The tallest dam in the world is______________,a) Jinping- l – Dam,b) Nurek Dam,c) Xiaowan Dam,d) Xiluodu Dam,a,"Explanation: Jinping- l – dam is the tallest dam in the world. It’s is of 305m in height. It is a concrete arch type dam. It is situated in China and the river that flows in this dam is Yalong. Nurek Dam, Xiaowan Dam and Xiluodu Dam are second, third, fourth tallest dams respectively."
Question 57,9. Which of the following types of dams were widely used in the early part of the industrial revolution?,a) Steel dams,b) Timber dams,c) Coffer dams,d) Check dams,b,Explanation: Timber dams were widely used in the early part of the industrial revolution. This is due to the ease and speed of construction. Two common variations of timber dams are a crib and the plank. Both these variations have different functions.
Question 58,10. Which of the following is a natural dam?,a) Tailings dam,b) Diversionary dam,c) Saddle dam,d) Volcanic dam,d,"Explanation: Volcanic dams is the example for natural dam. It is formed when lava flows, often basaltic, intercept the path of a stream or lake outlet, resulting in the creation of a natural impoundment. Uinkarat volcanic field in United States is the example for volcanic dam."
Question 59,12. The glacier blocks a river in the dam is known as________________,a) Ice dam,b) Blockage dam,c) Spilt dam,d) Isolated dam,a,Explanation: An Ice dam occurs when water builds behind a blockage of ice. Ice dams form either when ice chunks in a river and forms a lake or when ice chunks in a river are blocked by something and build up to form a dam.
Question 60,1. Which is the first state in India to make roof top rain water harvesting compulsory to all the houses?,a) Tamil Nadu,b) Kerala,c) Assam,d) Goa,a,"Explanation: Tamil Nadu is the first state in India which has made roof top rain water harvesting structure compulsory to all the houses across the state. If anyone failed to obey this, there are legal provisions to punish the defaulters. This method helps to save rain water."
Question 61,2. The name given to the diversion channels of the western Himalayas is__________________,a) Phalodi,b) Johads,c) Guls or Kuls,d) Khadins,c,"Explanation: The diversions channels of the western Himalaya is known as Guls or Kuls. In hills and mountains, people built diversion channels for irrigational purposes, which are called Guls and Kuls. It is mainly used in the western Himalayas for harvesting water."
Question 62,3. What is Palar pani?,a) Spring,b) Milk,c) River water,d) Rain water,d,Explanation: Palar Pani is the commonly used name for rain water. This term is mainly used in Rajasthan. In Rajasthan Palar Pani means “Meetha Panni” which mainly stored and used for household works like working and drinking.
Question 63,5. Which of the following is the major source of fresh water which is available in India?,a) Ocean water,b) River water,c) Pond water,d) Ground water,d,Explanation: Ground water is the major source of fresh water in India. Ground water can’t see or can’t access easily. The important role of ground water sources play in the water cycle is that they are the primary sources for human consumption.
Question 64,6. Narmada Bachao Andolan is related to____________,a) Tehri,b) Bhakra Nangal,c) Sardar Sarovar,d) Rihand,c,Explanation: Narmada Bachao Andolan is a social movement against the large dams built across the Narmada river at Sardar Sarovar dam in Gujarat. Sardar Sarovar dam is the first focal point of the movement.
Question 65,7. At what time usually rainfall is recorded in India?,a) 4 P.M.,b) 6 P.M.,c) 8 P.M.,d) 10 P.M.,c,Explanation: We can record the amount of rainfall by the device called as a rain gauge. The usual time of recording for rainfall is 8 A.M in Indian time. Different countries have different rainfall recording timings. The some total of all the measurements during the previous 24 hours is register at 8 A.M in the morning.
Question 66,8. The total surface of water in the earth surface is_________________,a) 65%,b) 69%,c) 71%,d) 75%,c,"Explanation: The total surface of the water in the earth surface is 71%, while the other 29% consists of Continents and Islands. The oceans hold about 96.5% of all Earth’s water. The remaining 3.5% of water is stored in other water bodies."
Question 67,9. Which planet is also known as blue planet?,a) Mercury,b) Venus,c) Earth,d) Mars,c,"Explanation: About 71% of the earth’s surface is covered in water, which appears blue from space. Earth is known as blue planet because of its blue visibility when we see it from outer space. No other planet is having such a large amount of water this is also the reason for its blue color."
Question 68,10. The rank of India in terms of water availability per person p.a in the world is_______________,a) 130th,b) 131st,c) 132nd,d) 133rd,d,"Explanation: The per capita water availability in the country is reducing due to the increase in population. According to 2011 census, the average annual per capita availability of water in the country is 1545 cubic meters."
Question 69,12. Ground water is accessed by______________,a) Drilling wells,b) Drip irrigation,c) Check bunds,d) Constructing canals,a,Explanation: Ground water is commonly accessed either through a bore or well. A well is a vertical shaft which is dug into the ground. In order to drill a well we need to have a permission from the government. Government provide ‘take and use license’ in most cases.
Question 70,1. Which is the major source of animal protein in the Earth?,a) Milk,b) Egg,c) Fat,d) Fish,d,Explanation: Fish is the major source of animal protein in the Earth. Fish are aquatic animals which is seen in oceans and other water bodies. It contains the high amount of proteins. Nowadays fishes are raised in fisheries.
Question 71,2. Which crop provides more energy when compared to any other type of crop in the world?,a) Pulses,b) Corn,c) Cereal,d) Legumes,c,"Explanation: Cereal grain is a staple food that provides more food energy than any other type of crop. All the other type of food like corns, pulses also provide energy but they don’t match the energy that is providing by cereals."
Question 72,3. Among the following which is not a organic farming?,a) Compost,b) Crop rotation,c) Chemical fertilizers,d) Green manures,c,"Explanation: Compost, crop rotation and green manures come under organic farming in which no chemicals are added to it. But in chemical fertilizers as the name indicates they use chemicals to raise the crops, so it is not a organic farming."
Question 73,5. Apiculture means_______________,a) Rearing Silk Moths,b) Rearing Cattles,c) Rearing Horses,d) Bee Keeping,d,Explanation: The word ‘Apiculture’ comes from the Latin word ‘apis’ meaning bee. Apiculture is the care and management of honey bees for the production of honey and wax. During bee keeping certain precautionary measures are taken.
Question 74,6. Pigeon pea is a good source of______________,a) Vitamins,b) Calcium,c) Proteins,d) Iron,c,Explanation: Pigeon pea is a legume from the family ‘Fabaceae’ and it is not related to bird pigeon. It is consumed in large scale in South Asia and is a major source of protein for the people. Binomial name for pigeon pea is ‘Cajanus cajan’.
Question 75,7. Which is the only insect in the entire world that can produce something that we can eat?,a) Bee,b) Ant,c) Lizard,d) Cockroach,a,Explanation: Bee produces honey. Honey is the only food that includes all the substances necessary to sustain life. An average worker bee produces about 1/12th teaspoon of honey in its lifespan. Honeybee’s lifespan is about six weeks.
Question 76,8. The crops which are grown in summer season are called __________________,a) Kharif crop,b) Zaid crop,c) Rabi crop,d) Multiple crop,b,"Explanation: The crops which are mainly grown in the summer season is called Zaid crop. They require warm, dry weather. The main produce of Zaid crops are seasonal fruits and seasonal vegetables. This crop can be cultivable in the end of summer season."
Question 77,9. The crops which are grown in winter season are called___________________,a) Kharif crop,b) Multiple crop,c) Zaid crop,d) Rabi crop,d,"Explanation: Rabi crops are grown in winter season. Though it sow in winter season it is harvested only in spring season in South Asia. The major rabi crop in India is wheat followed by barely, mustard, sesame and peas. Cool temperature is required for rabi crops."
Question 78,10. BT cotton is an example for_______________,a) Organic farming,b) Chemical fertilization,c) GM crop,d) Cultivation,c,Explanation: BT cotton is an example of GM crop. BT cotton which is a GM crop was developed to insect resistant by the introduction of a new gene. GM are well known as genetically modified crops. Many oppositions raised against BT crops due to customs issues.
Question 79,"12. Sowing two or three crops together on the same land, one being the main crop and other as subsidiaries is known as___________",a) Crop rotation,b) Mixed cropping,c) Irrigation,d) Harvesting,b,"Explanation: Mixed cropping means sowing two or more crops in the same land where one of them is the main crop. For example, growing of wheat and ground nut on the same field. Here nitrogen used by wheat is restored by leguminous plants, so there is no need to add nitrogenous fertilizers."
Question 80,13. Growing different crops on the same land in pre planned succession is known as___________,a) Crop rotation,b) Inter cropping,c) Mixed cropping,d) Irrigation,a,Explanation: Crop rotation is the systematic or pre planned planting of different crops in a particular order over several years in the same growing space. This process helps to maintain nutrients in the soil and prevents plant diseases and removes pests from the plant.
Question 81,14. India’s global ranking in banana production is______________,a) Rank 1,b) Rank 2,c) Rank 3,d) Rank 4,a,"Explanation: India stands in 1st rank in the production of banana. Whereas Uganda, China and Philippines stand 2nd, 3rd and 4th rank respectively in the production of banana globally. India also stands Rank 1 in jute and mango production."
Question 82,1. When did the word food security came into exist?,a) 1970,b) 1972,c) 1974,d) 1976,c,Explanation: At 1974 ‘World Food Conference’ held at Rome the term food security came into existence. It was defined with an emphasis a supply. Food security is defined as an availability at the times of adequate world food supplies of basic food stuffs to sustain a steady expansion of food.
Question 83,2. Coping Strategies Index is related to_______________,a) Financial statement,b) Food security measurement,c) Banking sector,d) Sales,b,"Explanation: Coping Strategies Index(CSI) assesses household behavior based on a set of varied established behaviors on how households cope with food shortages. CSI was developed in Uganda, Ghana and Kenya but has now been used for early warning and food security monitoring and assessment."
Question 84,3. MSP stands for_________________,a) Maximum support price,b) Minimum support price,c) Marginal support price,d) Main support price,b,"Explanation: Minimum support price is the price at which government purchase crops from the farmers, whatever may be the price for the crops. MSP helps to incentivize the farmers and thus ensures adequate food grains production in the country."
Question 85,4. Annapurna scheme provide food requirements of____________,a) Children,b) Women,c) Senior citizens,d) Students,c,Explanation: Annapurna scheme aims at providing food security to meet the requirement for senior citizens. The Annapurna scheme has been launched with effect from 1st of April in the year 2000 to provide food to senior citizens.
Question 86,5. The official document entitling the holder to a ration of food issued by the government of India is known as____________,a) Ration card,b) Food card,c) Health card,d) Insurance card,a,"Explanation: Ration card is primarily used when purchasing subsidized food stuffs. This ration card has been used since second world war. India is public distribution system is based on the ration card. This ration card is used to establish identity, eligibility and entitlement."
Question 87,6. The color of Antyodaya Anna Yojana scheme card is______________,a) Pink,b) Black,c) Blue,d) Yellow,d,Explanation: Antyodaya Anna Yojana is a government of India sponsored scheme to provide highly subsidized food to millions of the poorest families. Antyodaya ration card also called by the name PDS yellow card because of it’s yellow color.
Question 88,7. In which state ration shops are run by co-operatives in large extend?,a) Assam,b) Karnataka,c) Tamil Nadu,d) Goa,c,"Explanation: Out of all fair price shops running in Tamil Nadu, around 94% are being run by the co-operatives. The co-operatives are playing an important role in food security in India especially in the southern and western parts of the country."
Question 89,8. For grain banks in different regions which society is established?,a) Academy of Development Science,b) Kissan,c) Amul,d) Food research center,a,Explanation: Academy of Development Science (ADS) has facilitated a network of NGOs for setting up grain banks in different regions. Because of ADS grain banks are slowly taking shape in different parts of Maharashtra and in the borders of Karnataka.
Question 90,9. Where can we find seasonal hunger?,a) Urban,b) Metro cities,c) Forest,d) Rural areas,d,Explanation: Seasonal hunger is related to cycles of food growing and harvesting. This is prevalent in rural areas because of the seasonal nature of agriculture activities. It occurs in a community or society at only certain times of the year.
Question 91,10. Buffer stock scheme purpose is______________,a) To save food grains from pest attack,b) To stop price fluctuations,c) To transport the food,d) To deliver the food,b,"Explanation: A buffer stock scheme is an attempt to use commodity storage for the purpose of stabilizing prices in an entire economy. For example, the United States ‘Strategic Petroleum Reserve’ stores 727 million barrels of crude petroleum, which is sold during shortages."
