Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 18,"10. For the calculation of Mass average velocity, which velocity of the molecule is used?",a) Instantaneous Velocity,b) Mean Velocity,c) Instantaneous Velocity as well as Mean Velocity,d) Bulk velocity of the mixture,b,Explanation: None.
Question 19,11. Which among the following can be the unit of Flux?,a) Kg*m-2*s-1,b) Kg*m2*s-1,c) Kg*m2*s1,d) Kg*m*s2,a,"Explanation: Dimension analysis.             Flux= rate at which a species passes through a unit area, in unit time."
Question 20,12. A molecule in a mixture moves with a velocity of 0.03m/s in (+x) direction. The concentration of the particle is 0.5 mol/liter. A observer is running in (-x) direction with a velocity of 2m/s. calculate the value of molar flux (mol/m2.s) relative to the observer.,a) 0.015,b) 15,c) 1.015,d) 1015,d,"Explanation: Molar flux with respect to observer= C(u-U)                                               (C=500mol/m3, u=0.03m/s, U= (-) 2m/s)."
Question 21,13. In the previous question what will be the value of flux (mol/m2.s) with respect to a stationary observer?,a) 0.015,b) 15,c) 1.015,d) 1015,b,Explanation: Here U=0.
Question 22,14. Under which of the following conditions mass average velocity and molar average velocity are equal?,a) In a very dilute solution,b) If molecular weights of all the species are equal,c) Always different,d) In dilute solutions as well as in solutions in which all components have same molecular weights,d,Explanation: None.
Question 23,"15. The mass flow rate of a component in a mixture in X-direction is 2kg/s. The area vector at a particular cross-section is (1.1, 3.2, 5.4) cm2. Calculate the value of flux (kg/cm2.s) through the cross-section.",a) 0.31,b) 2.2,c) 1.82,d) 6.45,c,Explanation: For flux calculation area normal to the flow direction should be taken into account.
Question 24,1. Fick’s law is given by the formula,a) N b = – D b c d C b/d x,b) N b = – 2 D b c d C b/d x,c) N b = – 3 D b c d C b/d x,d) N b = – 4 D b c d C b/d x,a,Explanation: Experimental evidences shows that molecular diffusion is goverened by the empirical relation suggested by Fick. 
Question 25,3. What is the unit of diffusion coefficient?,a) m2,b) s,c) m2 s,d) m2/s,d,Explanation: D = – N/ (d C/ d x). 
Question 26,4. What is the molecular weight of ammonia?,a) 31,b) 53,c) 29,d) 39,c,Explanation: Formula of ammonia is NH3. 
Question 27,5. What is the molecular volume of air at normal boiling point?,a) 29.89 cm3/gm mole,b) 39.89 cm3/gm mole,c) 49.89 cm3/gm mole,d) 59.89 cm3/gm mole,a,Explanation: Air contains some dust particles due to which its molecular volume decreases by a small factor. 
Question 28,6. What is the value of Schmidt number for hydrogen?,a) 0.23,b) 0.22,c) 0.21,d) 0.21,b,Explanation: Schmidt number = v/D. 
Question 29,7. Estimate the diffusion coefficient for ammonia in air t 25 degree Celsius temperature and one atmospheric pressure.,"For ammonia,",Molecular weight = 17,Molecular volume = 25.81 cm3/gm mole,"For air,",d,Explanation: D = 0.0043 T 3/2/p t (V b1/3 + V c1/3) 2 [1/M    b + M c] _.
Question 30,8. Estimate the diffusion coefficient of carbon monoxide through air in which the mole fractions of each constituents are,O 2 = 0.18,N 2 = 0.72,CO = 0.10,The gas mixture is at 300 K and 2 atmosphere total pressure. The diffusivity values are,a,Explanation: (T 1/T 2) 3/2 (p 2/p 1) = D 1/D 2. 
Question 31,9. What is the molecular weight of Sulphur-dioxide?,a) 84,b) 74,c) 64,d) 54,c,Explanation: Formula of Sulphur-dioxide is SO 2. 
Question 32,10. The dimension of diffusion coefficient is given by,a) M L T -2,b) L 2 T -1,c) L T -1,d) M L -2 T,b,Explanation: Unit is m2/s. 
Question 33,1. For what kind of mixtures DAB=DBA holds?,a) Ideal,b) Real,c) For both real and ideal,d) This relation is never true.,a,Explanation: None.
Question 34,"2. In the expression for molar flux NA=(NA+NB)CA/C – DABdCA/dz, the terms representing bulk flow and molecular diffusion are, respectively","a) (NA+NB)CA/C, DABdCA/dz","b) (NA+NB)CA/C, DABdCA/dz","c) (NA+NB)CA/C, (NA+NB)CA/C","d) (DABdCA/dz, DABdCA/dz)",a,Explanation: None.
Question 35,3. Consider loss of ethanol vapor by diffusion from a half-filled open test tube. At what point in the diffusion path will the contribution of the bulk flow term to the molar flux be maximum?,a) At the liquid-gas interface,b) In the bulk liquid,c) In the bulk gas,d) None of the mentioned,a,"Explanation: At the liquid-gas interface concentration will be maximum.                        Bulk liquid is not a part of the diffusion path."
Question 36,4. A reaction 3A+2B+C=1.5D+E occurs in a reactor at steady state. What will be the value of the flux ratio NA/ND,a)-2,b)-0.5,c) 2,d)-0.5,a,"Explanation: NA/ND= (rate of disappearance of A)/(rate of appearance of D)                                    = -3/1.5                                    = -2."
Question 37,"5. For a component A of a mixture, concentration as a function of x is given:",CA=5e-10x (x is in cm and CA in mol/liter),"Calculate the value of diffusion velocity (m/s)of the component A at the point x=0, if diffusivity of A in the mixture is 2.567*10-5m2/s.",a) 0.2567,b) 2.567,a,"Explanation: By Fick’s law, JA=(-)DAB*dC/dx                                        CA(uA-U)= (-)DABdC/dx…………1                         Diffusion velocity= (uA-U)=(-DABdC/dx)/CA                                 dC/dx  = -50e-10x                     CA= 5 mol/lit                   Put all the values in equation 1."
Question 38,"6. A sheet of Fe 1.0 mm thick is exposed to an oxidizing gas on one side and a deoxidizing gas on the other at 725°C. After reaching steady state, the Fe membrane is exposed to room temperature, and the C concentrations at each side of the membrane are 0.012 and 0.075 wt%. Calculate the diffusion coefficient (m2/sec) if the diffusion flux is 1.4_10-8kg/m2-sec.",a) 9.87*10-12,b) 9.87*10-13,c) 9.87*10-11,d) 9.87*10-10,a,"Explanation: Convert from wt% to kg/m3 .                          Concentration in kg/m3=[C1/(C1/_1+C2/_2)]*1000                          0.012% and 0.075% in kg/m3 are 0.270 and 1.688 respectively.                          Putting all the values in the equation JA=(-)DABdC/dx."
Question 39,7. At which condition molar flux with respect to a stationary observer and with respect to an observer moving with molar average velocity?,a) In a very dilute solution,b) In a highly concentrated solution,c) At moderate concentration,d) Never,a,"Explanation: In a very dilute solution, the contribution of the bulk flow term becomes negligible.                    NA= (NA+NB)CA/C – DABdCA/dz  (general equation)                    (NA+NB)CA/C =0                             (in dilute solution)                     NA= -DABdCA/dz = JA."
Question 40,8. Which among the following is the statement of the ‘Fick’s Law’?,a) The molar flux of species relative to an observer moving with the molar average velocity is proportional to the concentration gradient of the species.,b) The mass flux of species relative to an observer moving with the molar average velocity is proportional to the concentration gradient of the species.,c) The molar flux of species relative to an observer moving with the mass average velocity is proportional to the concentration gradient of the species.,d) The molar flux of species relative to a stationary observer is proportional to the concentration gradient of the species.,a,Explanation: None.
Question 41,9. The gas A diffuses through non-diffusing B from point 1 to point 2. The total pressure is 2atm and yA1=0.1 and yA2=0.Then the ratio (dPA/dz)1/(dPA/dz)2 is,a) 10,b) 1.11,c) 0.9,d) 2.3,c,Explanation: None.
Question 42,10. In industries titanium is hardened through diffusion of carbon. The concentration of carbon at 1mm into the surface of the titanium slab is 0.25kg/m3 and at 3mm the concentration is 0.68kg/m3. The rate at which the carbon is entering into its surface is 1.27*10-9kg/m2.s. calculate the value of diffusion coefficient of carbon.,a) 5.91*10-12,b) 5.91*10-10,c) 5.91*10-11,d) 5.91*10-13,a,"Explanation: J=-D(∂C/∂x)∂C/∂x= _c/_x=(0.25-0.68)/(0.003-0.001)=-215kg/m41.27*10-19kg/m2.s= -D*(-215kg/m4)D=5.91*10-12m2/s."
Question 43,1. The mass transfer by convection can take place under how many conditions?,a) 1,b) 2,c) 3,d) 4,b,Explanation: Free or forced conditions. 
Question 44,2. Lewis number is given by,a) 4 _/D,b) 3 _/D,c) 2 _/D,d) _/D,d,Explanation: It forms the connecting link between the temperature and concentration profiles. 
Question 45,3. Prandtl number is given by,a) V/_,b) 2 V/_,c) 3 V/_,d) 4 V/_,a,Explanation: It is related to velocity and temperature profiles. 
Question 46,4. Schmidt number is given by,a) 2 V/D,b) D/V,c) V/D,d) 2 D/V,c,Explanation: It is related to velocity and concentration profiles. 
Question 47,5. Sherwood number is given by,a) 3/2 h m L/D,b) _ h m L/D,c) 3 h m L/D,d) h m L/D,d,Explanation: It is a non-dimensional mass transfer number. 
Question 48,"6. The solution for velocity, concentration and temperature boundary layers will be same if",a) Prandtl number = Schmidt number= Lewis number,b) Prandtl number = 2 Schmidt number= Lewis number,c) Prandtl number = Schmidt number= 2 Lewis number,d) 2 Prandtl number = Schmidt number= Lewis number,a,Explanation: All the three boundary layers must coincide. 
Question 49,7. Convective mass transfer involves the transportation of material between a boundary surface and a moving fluid or between two immiscible fluids. It is prescribed by the relation,a) 2 h m (d C B),b) _ h m (d C B),c) h m (d C B),d) 3/2 h m (d C B),c,Explanation: It is equal to m/A = h m (d C B). 
Question 50,8. Which number forms the connecting link between the velocity and temperature profiles?,a) Fourier number,b) Prandtl number,c) Stanton number,d) Biot number,b,Explanation: These profiles become identical when Prandtl number is equal to one. 
Question 51,9. Which number forms the connecting link between the velocity and concentration profiles?,a) Schmidt number,b) Reynolds number,c) Stanton number,d) Fourier number,a,Explanation: These profiles become identical when Schmidt number is equal to one. 
Question 52,10. Which number forms the connecting link between the temperature and concentration profiles?,a) Prandtl number,b) Schmidt number,c) Fourier number,d) Lewis number,d,"Explanation: When Lewis number is equal to unity, these two profiles are identical. "
Question 53,1. What is the value of emissivity for polished aluminum?,a) 0.01,b) 0.02,c) 0.03,d) 0.04,c,Explanation: The emissivity of the surface of a material is its effectiveness in emitting energy as thermal radiation. 
Question 54,2. Which one is having highest emissivity?,a) Tarnished copper,b) Polished aluminum,c) Aluminum foil,d) Polished copper,a,"Explanation: Emissivity of tarnished copper is 0.75 while that of polished aluminum, aluminum foil and polished copper are 0.03, 0.05 and 0.03 respectively. "
Question 55,3. What is the value of emissivity for polished copper?,a) 0.02,b) 0.03,c) 0.04,d) 0.05,b,Explanation: This is the total hemispherical emissivity from the surfaces. It describes thermal radiation emitted near specific wavelength and at specific angles to surface.
Question 56,4. What is the value of emissivity for tarnished copper?,a) 0.78,b) 0.77,c) 0.76,d) 0.75,d,Explanation: This is optically thick material. The absorptivity at the wavelengths doesn’t depend on the thickness of the material.
Question 57,5. Which one is having the lowest emissivity?,a) Polished stainless steel,b) White marble,c) Snow,d) Asphalt,a,"Explanation: Emissivity of polished stainless steel is 0.60 while that of white marble, snow and asphalt are 0.95, 0.97 and 0.90 respectively. "
Question 58,6. What is the value of emissivity for dull stainless steel?,a) 0.24,b) 0.23,c) 0.22,d) 0.21,d,Explanation: It is transparent with low emissivity coatings. It emits less thermal radiation than an ordinary window. 
Question 59,7. What is the value of emissivity for white marble?,a) 0.96,b) 0.95,c) 0.94,d) 0.93,b,Explanation: It is based on evacuated glass tube collectors. Sunlight is absorbed by a selective surface. 
Question 60,8. Which one is having highest emissivity?,a) Red brick,b) Concrete,c) Black paint,d) Dull stainless steel,c,"Explanation: Emissivity of black paint is 0.97 while that of red brick, concrete and dull stainless steel are 0.93, 0.88 and 0.21 respectively. "
Question 61,9. What is the value of emissivity for asphalt?,a) 0.90,b) 0.80,c) 0.70,d) 0.60,a,Explanation: It is an ordinary black surface that absorbs sunlight efficiently but emits thermal radiation copiously. 
Question 62,10. Which one is having the lowest emissivity?,a) Snow,b) White marble,c) Concrete,d) Polished stainless steel,d,"Explanation: Emissivity of polished stainless steel is 0.60 while that of snow, white marble and concrete are 0.97, 0.95 and 0.88 respectively. "
Question 63,1. What is the value of the Schmidt number for ammonia?,a) 0.78,b) 0.79,c) 0.81,d) 0.82,a,Explanation: Ammonia also known as Azane is a colorless gas with a characteristic pungent smell. It is also used in many commercial cleaning products. 
Question 64,2. What is the value of the Schmidt number for carbon-dioxide?,a) 0.92,b) 0.93,c) 0.94,d) 0.95,c,"Explanation: It is a colorless, odorless gas vital to life on earth. This naturally occurring chemical compound is composed of a carbon atom covalently double bonded to two oxygen atoms. "
Question 65,3. What is the dimension of the Schmidt number?,a) Newton,b) Meter,c) Celsius,d) It is a dimensional quantity,d,Explanation: Schmidt number = v/D and it has no dimensions. 
Question 66,4. Which one of the following is having the lowest value of Schmidt number?,a) Oxygen,b) Water,c) Benzene,d) Ethyl alcohol,b,"Explanation: Schmidt number of water is 0.60 while that of oxygen, ethyl alcohol and benzene are 0.75, 1.76 and 1.30 respectively."
Question 67,5. What is the value of the Schmidt number for water?,a) 0.62,b) 0.61,c) 0.60,d) 0.59,c,Explanation: Water is a transparent fluid and its molecules are connected by covalent bonds. It is tasteless and odorless. 
Question 68,6. Schmidt number is given by the formula,a) 2 D/v,b) v/D,c) D/v,d) 2 v/D,b,Explanation: Schmidt number is defined as the ratio of viscosity and mass diffusivity and is used to characterize fluid flows in which there are simultaneous momentum and mass diffusion convection processes. 
Question 69,7. Which one of the following is having the highest value of Schmidt number?,a) Benzene,b) Carbon dioxide,c) Acetic acid,d) Ammonia,a,"Explanation: Schmidt number of benzene is 1.78 while that of carbon dioxide, acetic acid and ammonia are 0.78, 1.16 and 0.78 respectively."
Question 70,8. What is the value of the Schmidt number for acetic acid?,a) 4.16,b) 3.16,c) 2.16,d) 1.16,d,Explanation: It is a colorless liquid and weak acid. It is an important chemical reagent. 
Question 71,9. What is the value of the Schmidt number for benzene?,a) 1.96,b) 1.86,c) 1.76,d) 1.66,c,Explanation: Its molecule is composed of six carbon atoms joined in a ring with one hydrogen atom attached to each carbon atom.
Question 72,10. Schmidt number is given by,a) German engineer,b) British engineer,c) French engineer,d) American engineer,a,Explanation: It was named after the German engineer Ernst Heinrich Wilhelm Schmidt. 
Question 73,1. What is the value of diffusivity for ammonia?,a) 0.26,b) 0.27,c) 0.28,d) 0.29,c,Explanation: Ammonia is a colorless gas and it boils at a pressure of one atmosphere. It is easily liquefied due to the strong hydrogen bonding. Its unit is cm2/s. 
Question 74,2. Which one is having the highest value of diffusivity?,a) Hydrogen,b) Oxygen,c) Water,d) Methanol,a,"Explanation: Thermal diffusivity of hydrogen is 0.410 while that of oxygen, water and methanol are 0.206, 0.259 and .0159 respectively. Its unit is cm    2/s. "
Question 75,3. What is the value of diffusivity for hydrogen?,a) 0.210,b) 0.310,c) 0.410,d) 0.510,c,Explanation: It is highly flammable and will burn in air at a very wide range of concentrations. It reacts with every oxidizing agent. Its unit is cm    2/s. 
Question 76,4. Which one is having the lowest value of diffusivity?,a) Acetic acid,b) Oxygen,c) Benzene,d) Toluene,d,"Explanation: Thermal diffusivity of toluene is 0.084 while that of acetic acid, oxygen and benzene are 0.133, 0.206 and 0.081 respectively. Its unit is cm    2/s. "
Question 77,5. What is the value of diffusivity for water?,a) 0.233,b) 0.256,c) 0.276,d) 0.298,b,Explanation: It is transparent in the visible electromagnetic spectrum. It has high specific heat capacity and latent heat of vaporisation. Its unit is cm    2/s. 
Question 78,6. Which one is having the highest value of diffusivity?,a) Water,b) Oxygen,c) Hydrogen,d) Carbon dioxide,a,"Explanation: Thermal diffusivity of water is 0.256 while that of oxygen, hydrogen and carbon dioxide are 0.206, 0.210 and 0.164 respectively. Its unit is cm2/s. "
Question 79,7. What is the value of diffusivity for ethyl alcohol?,a) 0.117,b) 0.118,c) 0.119,d) 0.120,c,Explanation: There are extensive hydrogen bonding between its molecules. Its unit is cm2/s. 
Question 80,8. Which one is having the lowest value of diffusivity?,a) Glucose,b) Urea,c) Ethanol,d) Oxygen,a,"Explanation: Thermal diffusivity of glucose is 0.60 while that of urea, oxygen and ethanol are 8.06, 1.80 and 1.00 respectively. Its unit is cm2 /s. "
Question 81,9. What is the value of diffusivity for benzene?,a) 0.055,b) 0.066,c) 0.077,d) 0.088,d,Explanation: It is having higher diffusivity so they diffuse faster into each other. Its unit is cm2/s. 
Question 82,10. Which one is having the highest value of diffusivity?,a) Ammonia,b) Urea,c) Glucose,d) Ethanol,b,"Explanation: Thermal diffusivity of urea is 8.06 while that of ammonia, glucose and ethanol are 1.76, 0.60 and 1.00 respectively. Its unit is cm    2/s. "
Question 83,1. Which one is having highest density?,a) Snow,b) Teflon,c) Soil,d) Sand,b,"Explanation: Teflon, also known as polytetrafluoroethylene has density 2200 kg/m3. It is a thermoplastic polymer, which is a white solid at room temperature. Density of snow, soil and sand are 110 kg/m3, 2050 kg/m3 and 1515 kg/m3 respectively."
Question 84,2. What is the density of paper in kg/m3?,a) 910,b) 920,c) 930,d) 940,c,Explanation: Paper density is used in pulp or fabric industry in order to measure of the mass of the product per unit of area for a type of paperboard.
Question 85,3. Which one is having the least density?,a) Ice,b) Pyrex,c) Paraffin,d) Marble,a,"Explanation: Ice is water. Depending on the presence of impurities such as particles of soil or bubbles of air, it can appear transparent or a more or less opaque bluish-white color."
Question 86,4. What is the density of sand in kg/m3?,a) 1215,b) 1315,c) 1415,d) 1515,d,Explanation: Density of sand can vary depending on the grain size and moisture content and how tightly it is compacted. 
Question 87,5. What is the density of snow in kg/m3?,a) 100,b) 110,c) 120,d) 130,b,"Explanation: Snow is precipitation in the form of flakes of crystalline water ice that falls from clouds. It is a granular material, soft, white and fluffy structure. "
Question 88,6. Which one is having least density?,a) Clay,b) Coal,c) Cotton,d) Banana,c,"Explanation: Cotton is a soft, fluffy staple fiber that grows in a boll. The fiber is spun into yarn or thread. Density of cotton is 80 kg/m3 while that of clay, coal and banana are 1460 kg/m3, 1350 kg/m3 and 980 kg/m3. "
Question 89,7. What is the density of limestone in kg/m3?,a) 2320,b) 2430,c) 2530,d) 2630,a,Explanation: It is also known as calcium hydroxide. It is a colorless crystal which is obtained from calcium oxide.
Question 90,8. What is the density of granite in kg/m3?,a) 2130,b) 2230,c) 2530,d) 2630,d,"Explanation: It is granular and phaneritic in nature. This mainly consists of feldspar, mica and quartz."
Question 91,9. Which one is having highest density?,a) Leather,b) Paper,c) Balsa,d) Snow,a,"Explanation: Density of leather is 998 kg/m3 while that of paper, balsa and snow are 930 kg/m3, 140 kg/m3 and 110 kg/m    3. "
Question 92,10. What is the density of oak in kg/m3?,a) 445,b) 545,c) 645,d) 745,b,"Explanation: Oak has spirally arranged leaves, with lobate margins in many species. There are strong molecular forces of attraction between their bonds."
Question 93,1. Assume the following thermos-physical properties of air,D = 0.256 * 10 -4 m2/s,µ = 1.86 * 10 -5 kg/m s,c p = 1.005 k J/kg degree Celsius,p r = 0.701,c,Explanation: Sc = µ/p D. 
Question 94,2. Air at 30 degree Celsius temperature flows at 45 m/s past a wet flat plate of length 0.5 m. Estimate the value of mass transfer coefficient. Assume that the water vapor content of air initially is negligible and take the following thermos-physical properties of air,D = 0.256 * 10 -4 m2/s,µ = 1.86 * 10 -5 kg/m s,c p = 1.005 k J/kg degree Celsius,p r = 0.701,a,Explanation: h m = 0.0296 (Re) -0.2 (V)/ (Sc) 0.667. 
Question 95,"3. Consider the above problem, find out the value of Reynolds number",a) 14.09 * 10 8,b) 14.09 * 10 7,c) 14.09 * 10 6,d) 14.09 * 10 5,d,Explanation: Re = V l p/ µ. 
Question 96,4. Assume the following thermos-physical properties of air,D =0.82 * 10 -6 m2/s,v = 15.5 * 10 -6 m2/s,Find the value of Schmidt number,a) 2.89,b,Explanation: Schmidt number = v/D = 1.89. 
Question 97,"5. Air at 1 atm and 25 degree Celsius temperature, flows inside a 3 cm diameter tube with a velocity of 5.25 m/s. Determine mass transfer coefficient for iodine transfer from the air stream to the weak surface. Assume the following thermos-physical properties of air",D =0.82 * 10 -6 m2/s,v = 15.5 * 10 -6 m2/s,a) 0.0176 m/s,b) 1.0176 m/s,a,Explanation: h m = (Sherwood number) D/d =0.0176 m/s. 
Question 98,"6. Consider the above problem, find the value of Sherwood number",a) 84.44,b) 74.44,c) 64.44,d) 54.44,c,Explanation: Sherwood number = -0.023 (Re) 0.83 (Sc) 0.44 = 64.44.
Question 99,7. The empirical correlation for local mass transfer coefficient for laminar boundary layer flow past a flat plate is given by,a) Sh X = 0.332 (Re) 0.5 (Sc) 0.23,b) Sh X = 0.332 (Re) 0.5 (Sc) 0.33,c) Sh X = 0.332 (Re) 0.5 (Sc) 0.43,d) Sh X = 0.332 (Re) 0.5 (Sc) 0.53,b,Explanation: Sh = h ml/D = .332 (Re) 0.5 (Sc) 0.33. 
Question 100,8. The empirical correlation for local mass transfer coefficient for turbulent boundary layer flow past a flat plate is given by,a) Sh X = 0.332 (Re) 0.5 (Sc) 0.33,b) Sh X = 0.332 (Re) 0.6 (Sc) 0.33,c) Sh X = 0.0298 (Re) 0.7 (Sc) 0.33,d) Sh X = 0.0298 (Re) 0.8 (Sc) 0.33,d,Explanation: Sh = h ml/D. 
Question 101,9. The expression for average mass transfer coefficient is,a) Sh = 0.664 (Re) 0.5 (Sc) 0.33,b) Sh = 0.664 (Re) 0.6 (Sc) 0.33,c) Sh = 0.332 (Re) 0.7 (Sc) 0.33,d) Sh = 0.332 (Re) 0.8 (Sc) 0.33,a,Explanation: Sh = h ml/D = 0.664 (Re) 0.5 (Sc) 0.33. 
Question 102,10. Sherwood number is a function of,a) Lewis number and Reynolds number,b) Prandtl number and Lewis number,c) Reynolds number and Schmidt number,d) Schmidt number and Lewis number,c,Explanation: It is a function of Reynolds number and Schmidt number. 
Question 103,1. What is the melting point of chromium?,a) 2118 K,b) 2218 K,c) 2318 K,d) 2418 K,a,"Explanation: It is a chemical element with atomic number 24. It is a steely-gray, lustrous, hard and brittle metal and has a high melting point."
Question 104,2. What is the melting point of cobalt?,a) 1449 K,b) 1559 K,c) 1669 K,d) 1769 K,d,Explanation: It is found only in chemically combined form. It occurs as two crystallographic structures i.e. hcp and fcc.
Question 105,3. Which one is having the highest melting point?,a) Bismuth,b) Beryllium,c) Cadmium,d) Copper pure,b,"Explanation: Melting point of beryllium is 1550 k while that of bismuth, cadmium and pure copper are 545 K, 594 K and 1358 K respectively. "
Question 106,4. What is the melting point of germanium?,a) 1211 K,b) 1311 K,c) 1411 K,d) 1511 K,a,"Explanation: It is a lustrous, hard, grayish-white metalloid in the carbon group. It is a semiconductor which reacts and form complexes with oxygen in nature. "
Question 107,5. Which one is having a minimum melting point?,a) Tin,b) Iron pure,c) Germanium,d) Gold,c,"Explanation: Melting point of germanium is 1211 K while that of tin, pure iron and gold are 1505 K, 1810 K and 1336 K respectively. "
Question 108,6. What is the melting point of nichrome?,a) 1572 K,b) 1672 K,c) 1772 K,d) 1872 K,b,"Explanation: Nichrome generally refers to an alloy of nickel, chromium and iron. Nichrome alloys are used in resistance wire. "
Question 109,7. What is the melting point of palladium?,a) 1527 K,b) 1627 K,c) 1727 K,d) 1827 K,d,Explanation: It is a rare and lustrous silvery-white metal. Palladium has the lowest melting point and is the least dense. 
Question 110,8. Which one is having a maximum melting point?,a) Palladium,b) Magnesium,c) Platinum pure,d) Lead,c,"Explanation: Melting point of pure platinum is 2045 K while that of palladium, magnesium and lead are 1827 K, 923 K and 601 K respectively. "
Question 111,9. What is the melting point of tin?,a) 505 K,b) 605 K,c) 705 K,d) 805 K,a,"Explanation: It is the main group metal in group 14 of the periodic table. It has 10 stable isotopes, the largest number in the periodic table. "
