Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 11,3. Identify the types of Gas turbines ___________,a) Turbo jet,b) Turboprop,c) Turbo fan,d) All of the mentioned,d,"Explanation: Gas turbines are further classified intoTurbojet, Turboprop ,Turbo fan, After burning Turbo jet."
Question 12,4. Gas Turbine Engines when compared to Reciprocating engines have ________,a) high power to weight ratio,b) low power to weight ratio,c) produce low power,d) none of the mentioned,a,Explanation: High power to weight ratio is the basic reason behind using Gas turbines in Air crafts thereby replacing reciprocating engines.
Question 13,5. For producing Same power ____________,a) reciprocating engines will be smaller when compared to Gas turbine engines,b) gas turbine engines are smaller when compared to reciprocating engine counter parts,c) reciprocating engines are complex,d) none of the mentioned,b,Explanation: As for gas turbine Engine power to weight ratio is less when compared to reciprocating engine.
Question 14,6. Most preferable Gas turbines are required to be used in _____________,a) fluctuating loads,b) constant loads,c) idling conditions,d) none of the mentioned,b,Explanation: Gas turbines are preferred to be used in constant load conditions as Fluctuating loads requires fluctuating power for which fuel is more consumed.
Question 15,7. Gas turbines work on ________,a) Otto cycle,b) Dual cycle,c) Brayton cycle,d) Diesel cycle,c,Explanation: Gas turbines works on brayton cycle.
Question 16,8. Amount of fuel energy used by compressor is __________,a) half the total energy,b) two third of the total energy,c) one third of the total energy,d) none of the mentioned,b,Explanation: Two thirds of the total energy produced from combustion of fuel is used by compressor.
Question 17,9. Gas turbine performance majorly depends on __________,a) compressor efficiency,b) calorific value of fuel used,c) nozzle efficiency,d) none of the mentioned,a,"Explanation: As two thirds of the total energy produced from combustion is used by compressor, compressor efficiency plays a major role in determining Gas turbine performance."
Question 18,10. Some of the types of combustors available are,a) annular,b) can Annular,c) silo,d) all of the mentioned,d,"Explanation: Types of Combustor areAnnularCan AnnularSilo."
Question 19,1. Pankaj watches a jet in air with a long trail of exhaust gas at its rear. What type of engine do they run on?,a) Prop Jet,b) Back Pressure Gas Turbine,c) Jet Propulsion Gas Turbine,d) Steam turbine,d,Explanation: Jet propulsion turbine provides high velocity and comfortable flight at very high altitudes.
Question 20,2. Arrange the words to make a meaningful order: diffuser/exhaust cone/combustor/low pressure compressor/turbine/intercooler/high pressure compressor,a) low pressure compressor/ turbine/ intercooler/ diffuser/ combustor/ high pressure compressor/ exhaust cone,b) diffuser/ low pressure compressor/ intercooler/ high pressure compressor/ combustor/ turbine/ exhaust cone,c) diffuser/ high pressure compressor/ intercooler/ low pressure compressor/ combustor/ turbine/ exhaust cone,d) combustor/ low pressure compressor/ turbine/ intercooler/ exhaust cone/ high pressure compressor/ diffuser,c,Explanation: Sequence of components in a Gas Turbine power plant.
Question 21,3. Oil refineries seek significant application of gas turbine in which form:,a) They utilize waste hot gas from Houdry Cracking Process in order to drive a compressor,b) For peak load application,c) For standby application,d) For locomotive application,a,Explanation: The waste gas from the process have enough energy to operate a gas turbine which is used to drive a compressor supplying compressed air for the houdry process.
Question 22,"4. Indian Railways has 2000 HP coal burning units(locomotive wagon) with their efficiency as 20%. Calorific value of coal is 30,000 KJ/Kg. Find mass of coal required per hp-sec?",a) 0.2486kg/s,b) 0.1110kg/s,c) 0.3568kg/s,d) 0.2254kg/s,a,Explanation: Efficiency= work/heat supplied. Work is 2000 hp and heat supplied is mass flow rate * calorific value.
Question 23,"5. Engineers design a Gas Turbine Power Plant. Since the plant initial cost is too high, therefore engineers think to remove the regenerator from their original design. Then, immediate consequence of the same would be?",a) Compressor work will increase,b) Combustor will require more fuel,c) Turbine will produce more work output per unit of fuel,d) Requirement of Intercooler to compensate for its loss,b,Explanation: Regenerators act as heat exchangers that heat the air before it enters the combustion chambers through exhaust gas emitting from exhaust cone.
Question 24,"6. Near a natural gas deposits, we require to set up a gas turbine plant. Geologist inform engineers that helium gas is found in abundance here. Hence, engineers seek to use helium as working medium for the gas power plant. This turbine is a,",a) Multi-shaft open cycle gas turbine,b) Single shaft open cycle gas turbine,c) Closed cycle gas turbine,d) Simple Open cycle Gas Turbine,c,"Explanation: Since the working fluid is other than air, therefore the plant is closed cycle gas turbine."
Question 25,7. In order to generate energy in Sahara Desert where water is available in significantly low amount. Which system can we employ in such a place:,a) Steam Turbine,b) Gas Turbine,c) Steam Engine,d) Tidal Engine,b,Explanation: As gas turbine require very little or no water at all for their functioning.
Question 26,8. Fresh air at 14.7psi enters a compressor of a gas turbine and is compressed isentropically. The gas at the mouth of turbine is at 60 psi pressure and with specific volume as 50 m^3/kg. What would be the specific volume of fresh air?,a) 136.54m3/kg,b) 125.64m3/kg,c) 126.54m3/kg,d) 135.64m3/kg,a,Explanation: PV^k=constant for isentropic process.
Question 27,9. Assertion: Twin shaft arrangement of gas turbine must consist of two shafts whether in series or parallel.,Reason: In multi shaft arrangement two or more turbine-compressor combinations are carried on independent shafts. Select the most appropriate options following.,a) Both assertion and reason are correct and reason precisely explains the assertion,b) Both assertion and reason are correct but reason doesn’t exactly explains the assertion,c) Assertion is correct whilst reason is incorrect,d,Explanation: Single shaft arrangement must have all compressors and turbines to be coupled in a series arrangement.
Question 28,10. The presence of high temperature conditions often limit the use of materials in the plant. Can you predict which of the options would be most suitable material for the gas turbine components?,a) Mn-Ni Alloy,b) Ti-Al-Sn-Zr Alloy,c) Stainless steel,d) Cast Iron,b,Explanation: Titanium has best high temperature resistance and is almost unreactive even at elevated temperatures.
Question 29,1. How many burners are placed in can-annular combustors in gas turbines ?,a) 1,b) 3,c) 5,d) Not specific one or more,d,Explanation:  Multiple or single burners are evenly spaced in combustor.
Question 30,3. Axial flow turbines are used in ________,a) industrial gas turbines,b) air crafts,c) hybrid vehicles,d) none of the mentioned,a,Explanation: Axial flow gas turbines are mostly used for industrial purposes.
Question 31,4. What completes a stage in Turbine expansion ?,a) One cycle passing through compressor,b) Row of moving blades followed by a row of stationary blades,c) Stationary blades row followed by Moving blades row,d) None of the mentioned,c,Explanation: Turbine expansion takes place in stages. One stage comprises of a Row of stationary blades followed by a row of moving blades.
Question 32,5.  What does TRIT in a gas turbine stand for ?,a) Turbine Rotor Inlet Temperature,b) Total Raise at Inlet  Temperature,c) Temperature Raise In Turbine,d) None of the mentioned,a,Explanation: TRIT stands for Turbine Rotor Inlet Temperature and TIT stands for Turbine Inlet Temperature.
Question 33,7. In Gas Turbines Compressors raise the pressure of air by _______times.,a) 25,b) 15,c) 30,d) 10,c,Explanation: Compressor work is to raise the pressure of the air at constant volume. In gas turbines it raises by a factor of 30.
Question 34,"8. In Gas Turbines, Turbine is used to convert _________",a) Kinetic energy  to Rotational energy,b) Potential energy of the gases to  Rotational energy,c) Heat energy of the gases to Rotational energy,d) None of the mentioned,a,Explanation: Highly pressurized gas from  compressor burns the fuel injected into combustor and those hot gases released  move with high velocity towards turbine which rotates the turbine.
Question 35,9. Hallow perforated piece of heavy metal inside the combustor is called as _________,a) Fuel injector,b) Frame holder,c) Burner,d) None of the mentioned,b,"Explanation:  As gas with high pressure enters the combustor with high velocities, for continuous combustion, the combustor in such situations require the frame to be held and therefore frame holder is used."
Question 36,3. What is bypass ratio in Turbofan ?,a) None of the mentioned,b) (Mass of the air passing through the engine)/(Mass of the air bypassing the engine),c) (Air entering the engine)/(Air leaving the engine),d) (Mass of the air bypassing the engine)/(Mass of the air passing through the engine),d,Explanation: The term bypass ratio is used in turbofan.In turbofan some of the air enters the engine bypass and rotates the fan while the remaining air rotates the turbine where these two fan and turbine provides the drag force required.Bypass ratio is the ratio of air bypassing the engine to the ratio of air passing through the engine.
Question 37,4. Turbojet emits ______ engine noise when compared to Turbofan.,a) more,b) less,c) equal,d) none,a,Explanation: Engine’s noise is directly proportional to the air coming from the engine exhaust.In turbojet more air comes from the engine exhaust which is the reason for more noise.
Question 38,5. Turboprop engines are used in ________ aircrafts.,a) medium,b) large,c) small,d) none,c,"Explanation: As the air leaving the engine in turboprop is not sufficient to produce required thrust, turboprop engines are used in conditions where less rpms are required."
Question 39,6. In turboprop engines ____ torque ____ rpm produced from the engine is converted into high rpm low torque.,"a) high, low","b) low, high","c) high, high",d) none,b,Explanation: Turboprop engines generally have low torque and high rpms. In such conditions a  reduction gear is used to convert it into low rpm and high torque so that sufficient drag force can be provided.
Question 40,"7. When turboprop and turbofan operate at same speeds, turboprop consumes ________ fuel.",a) more,b) less,c) equal,d) none,a,"Explanation:  Turbofan produces high rpm, low torque but reduction gear is used to convert it into less rpm and high torque to provide required drag force, but turbo fan operates at high rpms, So for turboprop to operate at same speed as of turbofan they require more fuel when compared to turbofan."
Question 41,8. In turboprop exhaust fan produces ___________,a) more than 25% of the total thrust,b) more than 40% of the total thrust,c) less than 25% of the total thrust,d) less than 10% of the total thrust,d,"Explanation: Due to additional expansion in the turbine system, Energy in the thrust jet is lesser than 10% of the total energy produced by turboprop."
Question 42,9. Turboprops are not generally operated in high speeds because of ________,a) while speed of the engine increases it looses it efficiency,b) turboprops are not able to  produce high speeds,c) turboprops produce high torques,d) none of the mentioned,a,Explanation: Turboprops cannot be operated at high speeds. Turboprops are operated in between 0.6 and 0.7. When they are operated more than the mentioned speeds they loose their efficiency.
Question 43,10. A closed cycle gas turbine follows ________,a) Dual Cycle,b) Brayton Cycle,c) Stirling cycle,d) Carnot cycle,b,Explanation: Closed cycle Gas turbines follow Brayton cycle.
Question 44,1. This turbine receives steam at high pressure of 600 to 900 psi and discharges it at pressure suitable for supplying to existing low pressure plant. Identify the turbine?,a) Topping Turbine,b) Back-Pressure Turbine,c) Condensing Turbine,d) Extraction Turbine,a,Explanation: Topping turbine are specially designed turbine for this application in industry.
Question 45,2. Arjun underwent industrial training in his 2nd year at National Thermal Power Plant. But he was surprised to know that a special turbine is used to meet the electrical energy requirement in the plant itself. Can you identify which turbine did he observe:,a) High Pressure Condensing Turbine,b) House Turbine,c) Gas Turbine,d) Mixed Pressure Turbine,b,Explanation: Exhaust or extraction steam may be used for feedwater heater.
Question 46,3. Tanuj and Shyam have a strong discussion over the advantages of Induction-Extraction turbine.,Tanuj: They are employed when a particular manufacturing process require a large quantity of steam at particular pressure.,Shyam: They are employed when an abundance of waste steam is available at the same pressure.Which one the two you think is correct?,a) Tanuj,b) Shyam,c,Explanation: They are used in both situations.
Question 47,4. Where in industries do we find back-pressure turbines?,a) At a point in industry where waste steam has to be employed,b) When pressure needs to be applied at rear end,c) When one turbine bolster other,d) There is requirement of process steam at single pressure,d,Explanation: These discharge steam into a pressurized piping system to be used for process heating.
Question 48,5. This turbine is an ingenious method for accomplishing multi velocity staging in a single wheel. Name this turbine?,a) Tangential Turbine,b) Single Stage Impulse Turbine,c) Multi Stage Impulse Turbine,d) None of the mentioned,a,Explanation: They have reversing chamber equipped with stationary blades which reverses the direction of the steam leaving the moving blades.
Question 49,6. A marine officer asks you to design a turbine for marine propulsion. Which of the below would be your best choice:,a) Mixed pressure turbine,b) Condensing high pressure regenerative turbine,c) Gas Turbine,d) Tandem-Compound double flow turbine,b,Explanation: Due to high pressure generated by them.
Question 50,8. In Europe special types of turbines are used that do not have fixed blades so that pressure drop are necessary in all blade passages. Which turbine is it?,a) Tangential Turbine,b) Axial Flow Turbine,c) Radial Turbine,d) None of the mentioned above,c,Explanation: They have blades rotating in opposite direction with two concentric shafts and two generators.
Question 51,9. You own an industry in which the boiler generates a lot of waste steam which you think could be utilized. Which turbine will you utilize?,a) Mixed Pressure Turbine,b) Back Pressure Turbine,c) Twin-Shaft Gas Turbine,d) Induction-Extraction Turbine,d,Explanation: They have the capability to admit steam at a given pressure when available.
Question 52,10. Mac doubts that why do we use House Turbine in National Thermal Power Plants.Can you clear his doubts?,a) The exhaust steam or extraction steam is used for feedwater heating or to supply steam for small turbines serving as auxiliary drives,b) Have huge capacity sufficient enough to run the plant,c) Have minimum losses,d) They can be vertical compounded,a,Explanation: Their ability to heat feedwater using extraction or exhaust steam.
Question 53,1. Gas and Steam turbine combined power plant produces more electricity than traditional power plants by how much percent ?,a) 25,b) 40,c) 50,d) The given statement was false,c,Explanation: When steam and gas turbines are jointly used in power plants and the power produced by gas and steam turbines is used in producing electricity.
Question 54,3. Maximum supplementary firing means _________,a) minimum fuel that can be fired,b) maximum fuel that can fired with the oxygen available in turbine,c) maximum fuel that can be fired in given time,d) none of the mentioned,b,Explanation: Maximum supplementary firing means maximum fuel that can be fired with the oxygen available.
Question 55,"4. Due to the limits, upper efficiency of steam turbines is fixed to",a) 10-15%,b) 25-45%,c) 20-40%,d) 35-45%,d,"Explanation: In steam and gas turbine combined power plants, steam turbines water is used as working medium. High pressure and high temperatures are required for these high pressures which in turn requires high strengths so expensive alloys like nickel and cobalt are used. These limit the upper efficiency to 35-45%."
Question 56,5. How many sections do waste heat recovery boiler have in steam generators ?,a) 1,b) 2,c) 3,d) 4,c,"Explanation: In steam generators waste heat recovery boilers have 3 sections. They areEconomiserEvaporatorSuperheater."
Question 57,6. Turbines that are run by exhaust gases are called _______,a) power recovery turbines,b) stepped turbines,c) turbo compounded engine,d) none of the mentioned,a,Explanation: Turbines that are run by exhaust gases are called power recovery turbines.
Question 58,7. Combination of two or more thermodynamic processes gives,a) decrease in efficiency,b) increase in efficiency,c) increases the temperature at exhaust,d) none of the mentioned,b,Explanation: When two or more thermodynamic cycles work together their overall combined efficiency increases by 50-60%.
Question 59,8. By using combined cycle steam and gas power plant _________,a) specific fuel consumption can be decreased,b) efficiency increased,c) both the answers mentioned are correct,d) none of the mentioned,c,Explanation: If specific fuel consumption is decreased it indirectly increases the efficiency.
Question 60,9. What are turbo-compound engines ?,a) Turbines run at exhausts of Otto and diesel cycles,b) Combination of turbofan and turbojet engines,c) Combination of turboprop and turbofan engines,d) None of the mentioned,a,Explanation: Turbo compound engines are used in air-crafts where turbines run at exhausts of Otto and diesel cycles.
Question 61,1. High power density is the advantage obtained from_______,a) solar Gas turbines,b) steam Turbines,c) cryogenic Gas turbines,d) none of the mentioned,a,Explanation: Gas turbines have higher power density than steam turbines and in the case of cryogenic gas turbines those could not be operated on solar power.
Question 62,2. High power to weight ratio is the advantage of _______,a) Turboprop,b) Turbofan,c) Turbojet,d) All of the mentioned,d,"Explanation: All the turboprop,Turbofan,Turbojet have high power to weight ratio when compared to internal combustion engines. That is the reason behind using those gas turbines in place of internal combustion engines in aircrafts."
Question 63,4. Gas turbine engines moves only in _______ direction.,a) multi,b) two,c) one,d) none,c,"Explanation: In gas turbines turbine rotates due to combusted gases. Combusted gases flow only in one direction, so gas turbine engine moves in one direction only."
Question 64,5. Gas turbine engines have ______ vibrations when compared to reciprocating engines.,a) less,b) more,c) equal,d) none,a,Explanation: Gas turbine engines have less rotating parts when compared to reciprocating engines and so gas turbine engines have less vibrations when compared to reciprocating engines.
Question 65,7. High operating speeds are obtained in _______,a) Reciprocating turbines,b) Gas turbines,c) Stirling engine,d) None of the mentioned,b,Explanation: In gas turbines high rpm and low torques are obtained.
Question 66,8. Consumption of lubricating oil is _______ in gas turbines.,a) low,b) high,c) medium,d) none,a,Explanation: In reciprocating engines pistons are used but not in the case of gas turbines. Hence low lubrication oil is required.
Question 67,9. At idle conditions gas turbine engines are ________ efficient than reciprocating engines.,a) more,b) less,c) moderately,d) none,b,Explanation: In gas turbines two thirds of total energy produced is used in by compressor where as reciprocating engines have no compressor. So gas turbines use more power than reciprocating engines at idle conditions.
Question 68,10. Reciprocating engines require __________ startups than Gas turbines.,a) longer,b) moderate,c) shorter,d) none,c,Explanation: Initially for reciprocating engines to start only combustion process need to be started but in the case of Gas turbines both compressor and combustor need to start. So Gas turbines take longer startups when compared to reciprocating engines.
Question 69,2. Gas turbine is also called as _______________,a) Velocity turbine,b) Steam turbine,c) Combustion turbine,d) None of the mentioned,c,Explanation: In gas turbines fuel is combusted in combustor and hence it is also called as combustion turbines.
Question 70,4. Gas turbine is a type of ___________ combustion engine.,a) depends,b) external,c) internal,d) none of the mentioned,c,Explanation: In gas turbine combustion takes place inside the engine and hence it is also a type of internal combustion engines.
Question 71,5. _________ gas turbines are called as Auxiliary power units.,a) Smaller,b) Larger,c) Medium,d) None of the mentioned,a,Explanation: Smaller gas turbines are called as auxiliary power units.
Question 72,6. Auxiliary power units are used to supply __________ air for air conditioning and ventilation.,a) low pressure,b) high pressure,c) medium pressure,d) none of the mentioned,b,Explanation: APUs supply compressed air for air conditioning. High pressure air is also called as compressed air.
Question 73,7. All modern helicopters are powered by _________ engines.,a) Turbo shaft,b) Turbo jet,c) Turbo prop,d) None of the mentioned,a,"Explanation: Turbo shaft engines are used to power trains, helicopters etc."
Question 74,8. Micro turbines are used to power _________,a) None of the mentioned,b) Air crafts,c) Ships,d) Hybrid vehicles,d,"Explanation: Micro turbines are used to power hybrid vehicles whereas air crafts are powered by turbofans, turbojets etc."
Question 75,9. Micro turbines are also known as ___________,a) Turbo alternators,b) Turbo generators,c) Turbo alternators & generators,d) None of the mentioned,c,Explanation: Micro turbines are also called as turbo alternators.
Question 76,10. Micro turbines are also called as ____________,a) Turbo alternators,b) Turbo alternators & generators,c) Turbo generators,d) None of the mentioned,b,Explanation: Micro turbines are also called as turbo generators.
Question 77,1. Steam turbines work on __________,a) Otto cycle,b) Dual cycle,c) Rankine cycle,d) None of the mentioned,c,"Explanation: Otto cycle petrol is used as fuel, Rankine cycle is the process followed in steam turbines."
Question 78,2. Gas turbines work on ___________,a) Rankine cycle,b) Diesel cycle,c) Brayton cycle,d) None of the mentioned,c,Explanation: Rankine cycle is used in steam turbines. Brayton cycle is followed in gas turbines.
Question 79,4. Ideal Brayton cycle consists of ________,a) Isoentropic process and Isobaric process,b) Adiabatic process and Isobaric process,c) Adiabatic process,d) None of the mentioned,a,Explanation: Ideal brayton cycle works on isoentropic process and isobaric process.
Question 80,5. Actual Brayton cycle works on _________,a) Isoentropic process and Isobaric process,b) Adiabatic process and Isobaric process,c) Isoentropic process,d) None of the mentioned,b,Explanation: Actual brayton cycle works on Adiabatic process and Isobaric process slight deviations from actual brayton cycle.
Question 81,6. Brayton cycle is also known as__________,a) Joule cycle,b) Regenerative cycle,c) Carnot cycle,d) None of the mentioned.,a,Explanation: Regenerative cycle is a closed loop usage of working fluid in rankine cycle . Brayton cycle is also called as joule cycle.
Question 82,8. Brayton cycles are further divided into ______ types.,a) 2,b) 3,c) 4,d) None of the mentioned,a,Explanation: Brayton cycle is further divided into two types. They are open cycle and closed cycle.
Question 83,9. Internal combustion chamber is used in _______ Brayton cycle.,a) open,b) closed,c) depends,d) none,a,Explanation: Internal combustion chambers are present in open cycles to heat the working fluid.
Question 84,1. Carnot engine follows ____________,a) Isothermal process,b) Isoentropic process,c) Isothermal and Isoentropic process,d) None of the mentioned,c,"Explanation: Carnot cycle process follows 4 process. They areIsothermal heat additionReversible adiabatic expansionReversible isothermal compressionReversible adiabatic heat rejection."
Question 85,2. Clausius inequality is applied at _____________,a) reversible isothermal heat addition,b) reversible adiabatic expansion,c) reversible isothermal compression,d) reversible isothermal heat rejection,c,Explanation:  In reversible adiabatic compression  entropy is same as from reversible isothermal heat addition and this can be found out by clausius inequality.
Question 86,4. What happens if all the process in carnot cycle be reversed?,a) Works as heat engine,b) PMM1 occurs,c) works as refrigerator,d) PMM2 occurs,c,Explanation: When all the process in carnot cycle be reversed heat is absorbed from the body and reduces the temperature of the body  which means a refrigerator. When carnot cycle is not reversed it acts as a heat engine.
Question 87,5. Working fluid of rankine cycle usually _____________,a) Water,b) Methane,c) Hard water,d) None of the mentioned,a,Explanation: Water is used as working fluid in rankine cycle.
Question 88,6. Steam turbines work on __________,a) Rankine cycle,b) Carnot cycle,c) Dual cycle,d) None,a,Explanation: Rankine cycle is generally used where heat energy is to be converted in mechanical energy.
Question 89,8. What is the use of reheat cycle in steam turbines ?,a) To remove the moisture from the steam,b) To increase the steam temperature,c) To increase steam pressure,d) None of the mentioned,a,Explanation: Reheat cycle is worked with rankine cycle to remove the moisture from the steam.
Question 90,9. In rankine cycle with reheat how mny turbines work ?,a) 1,b) 2,c) 3,d) 4,b,Explanation: One turbine is to produce work and the other turbine is to reheat.
Question 91,10. Reheat temperatures are very close to ______ temperature.,a) inlet,b) outlet,c) intermediate,d) none,a,Explanation: After passing from the first turbine again the steam enters the boiler to  raise their temperature close to the inlet temperature and then enters the low pressure turbine.
Question 92,1. The cycle of evaporation and rain in nature can be assumed to be a kind of Carnot cycle. If ocean water instead of evaporation are boiled by the heat of Sun at a constant temperature of 100 deg C and the condensation of steam into water droplets within the clouds occur at constant temperature of -20 deg C. Find the thermal efficiency of Carnot cycle of nature?,a) 0.2777,b) 0.3030,c) 0.3333,d) 0.50,b,Explanation: Carnot thermal efficiency= 1-( Mean temperature of heat addition)/( Mean temperature of heat rejection).
Question 93,2. How is it advantageous to expand steam at 250 deg C in a turbine as compared to expanding saturated steam in similar turbine?,a) Enhances the thermal efficiency of the cycle,b) Reduces the mechanical damage caused to turbine blades due to wet steam,c) Increases the mean temperature of heat addition,d) All of the mentioned,d,Explanation: Superheating steam makes expansion within turbine to take place in dry region to a greater extent.
Question 94,"3. In a steam turbine power plant, the boiler feedwater temperature is marked as 30 deg C, ocean as sink with temperature 20 deg C and desired thermal efficiency of the plant is 0.46. Find the temperature of steam entering the turbine?",a) 500degC,b) 505.55degC,c) 507.62degC,d) 509.18degC,d,Explanation: Mean temperature of heat addition= ( Temperature of feedwater + Temperature of steam entering turbine)/2.
Question 95,"4. In a newly developed innovative idea brought up by CSIR in India, gas turbine exhaust gas are being utilized to convert feedwater into steam. Certain data of the experiment are as follows: mass flow rate of exhaust gas= 40 kg/hr, enthalpy of exhaust gas at the time of their exit from gas turbine is 600 kJ/kg, steam turbine output as measured by brake dynamometer=60 hp-sec, thermal efficiency of steam power plant is 0.25, efficiency of exhaust gas in converting feedwater into steam is taken as 50%. Find the enthalpy of exhaust gas remaining after they generate steam from feedwater?",a) 350.0KJ/Kg,b) 241.2KJ/Kg,c) 112.45KJ/Kg,d) 512.56KJ/Kg,b,Explanation: Heat added= difference of enthalpies * efficiency of exhaust gas in converting feedwater into steam and then apply thermal efficiency formula for Carnot efficiency.
Question 96,5. Why does Carnot cycle has maximum efficiency?,a) Since all the processes in Carnot cycle are completely reversible,b) Since only process of expansion and compression are reversible,c) Since only the process of heat addition and heat rejection are reversible,d) Since all processes involved are irreversible,a,Explanation: All the processes in Carnot cycle are completely reversible.
Question 97,"6. A researcher during an experiment found that mean temperature of heat addition and heat rejection for a steam power plant operating on a Carnot cycle is 127 deg C and 27 deg C respectively. Later, he calculated the thermal efficiency of the steam cycle. Can you predict what was it?",a) 0.20,b) 0.25,c) 0.30,d) 0.35,b,Explanation: Thermal efficiency of a Carnot cycle is given by ( Mean temperature of heat addition-Mean temperature of heat rejection)/(Mean temperature of heat addition).
Question 98,"7. If Carnot cycle has maximum possible thermal efficiency, then why don’t the steam turbine power plants run on Carnot cycle?",a) Because the process of heat addition is at constant temperature,b) As mean temperature of heat addition is quite low in case of Carnot cycle,c) Since work consumed by compressor is approximately equal to work produced by turbine,d) Because boiler can’t be maintained at constant pressure in Carnot cycle,c,"Explanation: As compressor and turbine both work on wet steam, therefore they don’t have significant difference in their work."
Question 99,"8. The mass of coal(lignite) used in boiler of a steam power plant is 20 ton per hour and calorific value of lignite is 13600 KJ/kg. Also, if the entropy of steam entering turbine is =750 J/K and that of feedwater entering the boiler is =550J/K. Find the mean temperature of heat addition?",a) 100 deg C,b) 115 deg C,c) 110 deg C,d) 105 deg C,d,Explanation: Tmean= Q/( change in entropy).
Question 100,"9. In a solar operated steam power plant, water is converted into steam via solar heat. If the effective area of solar plate is 200m^2, value of solar constant is 1.362KW per m^2, efficiency of solar components is 17% and overall thermal efficiency of steam cycle desired is 12%. Find the turbine power output ?",a) 45KW,b) 22.46KW,c) 5.55KW,d) 16.54KW,c,Explanation: Efficiency of steam cycle=( Turbine power output/ ( solar constant*area*solar efficiency)).
Question 101,10. A boiler feed pump is used to raise:,a) Static pressure of feedwater,b) Dynamic pressure of feedwater,c) Static & Dynamic pressure of feedwater,d) None of the mentioned,a,Explanation: Since water needs to be brought to boiler pressure and is not in motion.
Question 102,2. Why is operating pressure of boiler designed ?,a) To maintain economic equivalence,b) For not decreasing efficiency,c) No such operating pressures are designed,d) None of the mentioned,a,"Explanation: If boiler pressure is increased efficiency also increases. But if we keep on increasing boiler pressure to increase efficiency, Boilers that work under high pressure as costly and so boiler operating pressures are designed so that for a particular boiler it does not work beyond that pressure and it maintains economical equivalence."
Question 103,5. What happens to the efficiency when temperature is increased in rankine cycle ?,a) Increased,b) Decreased,c) Remains constant,d) None of the mentioned,a,Explanation: When temperature is increased  reheating capacity of the steam increases and thus efficiency also increases.
Question 104,6. Increase in temperature increases __________,a) reheating capacity of the fluid,b) thermal efficiency,c) reheating capacity of the fluid & thermal efficiency,d) none of the mentioned,c,Explanation: When reheating capacity is increased it automatically increases the thermal efficiency.
Question 105,7. When condenser pressure is lowered efficiency _________,a) increases,b) decreases,c) does not effect,d) none of the mentioned,a,"Explanation: When operating pressure of condenser is lowered , Heat rejecting temperature also lowers which eventually increases the efficiency."
Question 106,9. Superheating the steam results in __________,a) increasing the efficiency,b) decreases the moisture content,c) both of the mentioned,d) none of the mentioned,c,Explanation: Superheating the steam increases the steam temperature and also decreases the moisture content in the steam.
Question 107,10. When boiler pressure is increased __________,a) temperature also increased,b) efficiency also increases,c) both of the mentioned,d) none of the mentioned,a,Explanation: When boiler pressure is increased steam temperature increases which increases the efficiency.
